Name|Breeder|Vendor|Characteristics|Similar|Adaptation|Resistance|Parentage
Kentucky Blue|Novartis Seeds, Inc.|Novartis Seeds, Inc.|60 days, 15-20 cm round green podded pole bean; 1991 AAS winner.|||BCMV race 1; tolerance to some rusts. PVP 9000127.|OSU 4911 / Kentucky Wonder.
Kentucky King (RS 1901)|Seminis Vegetable Seeds-Petoseed.|Seminis Vegetable Seeds-Petoseed.|flat podded green bush bean, Kentucky type.|Green Crop.|Home gardens. ASTA Cultivar Listing.|BCMV I gene.|
Kentucky Wonder, R.R.|Ferry-Morse Seed Co., Mountain View, California.|Ferry-Morse Seed Co., Mountain View, California.|longer podded than Kentucky Wonder.|Kentucky Wonder.|general use. 1940.|rust.|selection from rust resistant material from southern California.
Keygold|Rogers Brothers Seed Co.|Rogers Brothers Seed Co.|56 day 15 cm round golden yellow pods, white seeds, bush bean for processing or fresh market.|||BCMV NY race 15. PVP 8000111.|
Keystonian|Corneli Seed Co., Saint Louis.|Corneli Seed Co., Saint Louis.|smoother pods than Full Measure, high yielding ability. Corneli Catalog. 1944.||||selection out of Full Measure.
King Red (NH HR2)|New Hampshire Agric. Expt. Sta., Durham, New Hampshire.|Colprits, Dover, New Hampshire.|bush horticultural with pod color equal to French's Hort., seeds bright red at green shell stage, also good as dry baking bean.|Red Shellout.|wide. 1964.||Flash x Phaseolus White Runner.
Klondyke (XPB285)|Asgrow.|Asgrow.|medium large sieve bean with intense yellow pod color, compact, modern plant type.|Yukon, Goldrush. 1993.||bean common mosaic virus.|
Label||Vilmorin.|high quality type in extra fine category with collective productivity, early cultivar, semi-upright habit, average development, pods 14 cm long, regular and with excellent presentation.|||common bean mosaic virus, c. lindemuthianum. 1988.|
Labrador (XPB 124)|Asgrow Seed Co.|Asgrow Seed Co.|open pollinated, very dark green pod that are relatively straight and smooth, good germination.|Slenderette. 1982.||bean common mosaic virus, type, New York 15 strains, possible resistance to halo blight.|
Lake Erie|Rogers Brothers Seed Co.|Rogers Brothers Seed Co.|56 days; dark green 14 cm long, round, green pods; white seeded Blue Lake Bush type.|||BCMV NY race 15, pod mottle. PVP 7100031.|
Lake Geneva|Rogers Brothers Seed Co.|Rogers Brothers Seed Co.|58 days; dark green 16 cm long, round, green pods; white seeded, medium sieve, Blue Lake Bush type.|||BCMV NY race 15, pod mottle; some races of rust. PVP 7200068.|
Lake Largo|Rogers Brothers Seed Co.|Rogers Brothers Seed Co.|58 days; dark green 16 cm long, round, green pods; white seeded, large sieve, Blue Lake Bush type.|||BCMV NY race 15, some races of rust. PVP 7400104.|
Lake Seneca|Rogers Brothers Seed Co.|Rogers Brothers Seed Co.|58 days; dark green 14.6 cm long, round, green pods; white seeded, Blue Lake Bush type for processing.|||BCMV NY race 15, some races of rust. PVP 7500096.|
Lake Shasta|Rogers Brothers Seed Co.|Rogers Brothers Seed Co.|57 days; dark green 14 cm long, round, green pods; white seeded, small leafed, Blue Lake Bush type for processing.||wide. PVP 7100030.|BCMV NY race 15, pod mottle.|
Lake Superior|Rogers Brothers Seed Co.|Rogers Brothers Seed Co.|57 days, heavy setting, dark green, 14 cm long, round, green pods; white seeded, small leafed, Blue Lake Bush type for processing.||wide. PVP 7100034.|BCMV NY race 15, pod mottle.|
Lakeland (195)|Northrup, King and Co.|Northrup, King and Co.|open pollinated, large sieve with Blue Lake parentage, long, round, smooth pod, dark green pod color, white seed, plant dark green, upright habit; not the same as Agri-I (Lakeland) dry bean.|Tendercrop type with darker green, rounder pod.|United States. PVP.||
Lakette (Code 124)|Charter Seed Co.|Charter Seed Co.|plant habit erect, white pods borne high in plant, white seeded, early yield of excellent quality, distinct Bush Blue Lake cultivar for canning and freezing.|Bush Blue Lake.|all bean growing areas. 1968.|common mosaic, bean virus 1, New York 15, pod mottle.|
Lancer|Rogers Brothers Seed Co. PVP 7800058.|Rogers Brothers Seed Co. PVP 7800058.|||||
Lancer (GP 731)|Rogers Brothers Seed Co.|Rogers Brothers Seed Co.|open pollinated, white seed, dark green, straight, round pod and crisp texture, erect bush of Tendercrop, pods are uniformly long with uniquely small sieve size,90 percent four sieve or smaller.|Slenderette.|wide. PVP 7800058.|bean virus 1, New York 15.|(Rogers Breeding Line) (Bush Blue Lake Line) x OSU 410 x OSU 58.
Landmark|Rogers Brothers Seed Co.|Rogers Brothers Seed Co.|53 days, Topcrop shipping type, large upright bush with 17-19 cm long, round, green pods.|||BCMV races 1 and NY 15.|
Latemar (XPB 142)|Asgrow Seed Co.|Asgrow Seed Co.|open pollinated, dark, shiny podded, slender, bush bean with colored seedcoat.|Slankette.|All bean areas. PVP 8400021. 1985.|bean common mosaic virus.|
Laureat (XPB 158)|Asgrow Seed Co.|Asgrow Seed Co.|open pollinated, small podded wholepack type with good yield and quality.|Gitana.|all bean areas. PVP.|bean common mosaic virus, I gene, anthracnose, ARE; moderate resistance Halo Blight.|
Lazer (MOX8031)|Moran Seeds.|Moran Seeds.|open pollinated, wax bean with very straight, fleshy 6' pod, exceptionally slow seed development, bright yellow wax color, seeds are white after processing.||wide. 1982.|bean common mosaic virus-New York 15.|
Legacy (code 157)|Musser Seed Co.|Musser Seed Co.|6' slim pod, dark green in color, heavy pod set with good pod concentration.|Slenderette.|wide. 1982.||OSU 1604.
Legion (XPB222)|Asgrow.|Asgrow.|high yield, sieve size, 60 % five.|BBL47. PVP. 1989.||bean common mosaic virus.|
Leonforte (XP 4002)|Asgrow Seed Co.|Asgrow Seed Co.|broad bean, early maturity with pods medium green, long and round oval with seven to eight large seeds.|Tenior Roma, Aquadulce, Simonia. 1980.|||
Lika Lake (Maryland 63-84-14)|University of Maryland, College Park.||pods similar to Blue Lake type in flavor, texture, color, seeds white and small, maturity similar to Tendercrop, bush type plant habit.|Asgrow Bush Blue Lake 240 or 274.|wide. Veg. Improvement Newsletter 9. 1969.|common mosaic, bean virus 1, New York 15.|(Seminole x Asgrow Blue Lake 92 (pole)) S10.
Lodi (XPB286)|Asgrow.|Asgrow.|compared to Roma II, better plant type, excellent yield potential.|Gina, Roma. 1993.||bean common mosaic virus.|
Logan|Southeastern Vegetable Breeding Laboratory, Charleston, South Carolina.||heat tolerant.|Topcrop.|western, southern regional. Seed World 53(5) 1943. 1947.|Common bean mosaic, powdery mildew, rust.|United States 5 Refugee (sister line) x St. Black Valentine.
Long Horticultural|Eastern States Farmers' Exchange. West Springfield, Massachusetts.|Eastern States Farmers' Exchange. West Springfield, Massachusetts.|long, flat, horticultural type pod, splashed with red, seed large, flattened, mottled red-purple, semi vine.|French's Horticultural x Italian Pole, French's Horticultural cultivar.|northeastern United States. Eastern States Cooperator. 1949.||French's Horticultural x Italian Pole.
Long Tendergreen M.R.|Charter Seed Co., Twin Falls, Idaho.||highly long, 6.5-7', round pods.||northern United States. 1954.|common bean mosaic.|selection from Longreen.
Longreen (Long Tendergreen)|Rogers Brothers Seed Co., Idaho Falls, Idaho.|Rogers Brothers Seed Co., Idaho Falls, Idaho.|pod about 1' longer than Tendergreen.|Tendergreen.|wide. Seed World Feb. 1945.||selection out of Tendergreen (New Stringless).
Longval|Truck Crops Expt. Sta., Mississippi State College, Crystal Springs, Mississippi.||high yielding, drought and heat tolerant; long, straight pods; overgrown pods pass for pole beans.|Black Valentine.|southeastern United States.|common mosaic; medium tolerance to curly top.|crosses and outcrosses involving Great Northern Idaho 1, United States 5, Black Valentine, World's Fair and Commodore.
Lute|Royal Sluis B.V. PVP 8000137.|Royal Sluis B.V. PVP 8000137.|||||
Lynx (XP 8104379)||Seminis Vegetable Seeds-Asgrow.|bush type; high quality, glossy medium size pods on a compact, but upright plant; 13 cm pods are slightly darker and shorter than Bronco (13.7 cm); shorter and darker pods will result in less breakage and should provide excellent high quality produce in the bag; compact upright plant will benefit the markets that suffer with large plant growth because of planting time and/or high soil fertility.|Bronco, Opus, Festina.|northeast U.S., fresh market. PVP application #200200097. 2002.|Bean common mosaic (I gene).|open pollinated.
Madrigal (XPB 128)|Asgrow Seed Co.|Asgrow Seed Co.|open pollinated, green seeded flageolet bean with good set height, growth habit and yield.|Verbel.|France. PVP. 1984.|bean common mosaic virus.|
Magnum (XPB211)|Asgrow.|Asgrow.|long, flat pods, colored seed.|Greencrop. PVP. 1988.||bean common mosaic virus.|
Majestic (Wax 72225)|Rogers Brothers Seed Co.|Rogers Brothers Seed Co.|open pollinated, uniformly golden, long, fleshy, round, straight pods; exceptionally slow seed and fiber development.|Century Gold.||bean virus 1; high tolerance to New York 15.|
Malibu (FM202)|Dr. G. Emery.|Ferry-Morse.|pole type with smaller vine, earlier maturity, and more concentrated maturity than Morses, white seeded.|Morse's 191. 1988.|||
Mancayo (BF 609)|Novartis Seeds, Inc.|Novartis Seeds, Inc.|developed for Europe. PVP 9700334.||||
Marseille|Harris Moran Seed Co.|Harris Moran Seed Co.|52 days, 4-5' round dark green pods, #3 sieve; French green bean.||||
Marstro (XP 289)|Asgrow Seed Co.|Asgrow Seed Co.|slender, white seed, round pod, usually free from creasebacking.|Slimgreen.|general. Asgrow's 'What's New for 1969.'.|New York 15.|
Masai|Novartis.|Novartis.|||||Ludibel / Aramis /3/ Brelan /RH13 // Slenderette / RH13. PVP 9300155.
Matador (XPB247)|Asgrow.|Asgrow.|dark green fresh market and processing bean with upright plant type, keeping pods off the ground.|Labrador. 1992.||anthracnose, bean common mosaic virus.|
McCaslan 42|Corneli Seed Co., Saint Louis.|Corneli Seed Co., Saint Louis.|freedom from paper pods, 20% greater yield potential than McCaslan.||all pole bean areas. Corneli Seed Co. 1962.||selection out of McCaslan.
McCullough Early White Half Runner (P. coccineus)|J. McCullough Seed Co., Cincinnati.|J. McCullough Seed Co., Cincinnati.|exceptionally prolific, vine 20-30' in height with short runners, pods about 3.5-4' in length containing five to eight beans, stringless when young, excellent as a snap bean when young as well as a dry bean later. 1941.||||
Medal Refugee|Associated Seed Growers., New Haven, Connecticut.|Associated Seed Growers., New Haven, Connecticut.||Keeney Stringless Green Refugee.||mosaic. 1942.|United States 5 x Round Pod Kidney Wax.
Medinah|Novartis Seeds, Inc. PVP 9900211.|Novartis Seeds, Inc. PVP 9900211.|||||
Mercury|Novartis Seeds, Inc. PVP 200000049.|Novartis Seeds, Inc. PVP 200000049.|||||
Miami|Rogers Brothers Seed Co.|Rogers Brothers Seed Co.|54 days, medium green 14 cm long, round, green pods; white seeded; shipping/fresh market type.||wide. PVP 7100036.|BCMV NY race 15, some races of rust.|
Midas (XP-Wax 9)|Asgrow Seed Co.|Asgrow Seed Co.|white seed, early, high yielding, relatively short plant with slender wax pods.|Earliwax. Asgrow's 'What's New for 1969.'.||New York 15, common bean virus.|
Mikado|Sunseeds.|Sunseeds.|open pollinated, four sieve bush green bean with dark green, glossy, straight, smooth pods on an upright bush.|Slenderwhite.|all bean areas. PVP.|bean common mosaic virus.|
Milano (EO217)|Dr. G. Emery.|Ferry-Morse.|white seeded, wide pods, Bush Romano type with upright plant habit, early maturity.|Caesar. PVP. 1983.||bean virus 1A.|
Mild White Giant|Alabama Polytechnic Inst., Auburn.|Hastings.|open and vigorous growth, large leaves, large deep root system, medium to large, mild flavored, tender pods contain seven to eight white seeds.|White Creaseback.|deep southern United States for more dependable crops under adverse conditions. Southern Seedsman 1/46. 1949.||adapted locally maintained stocks.
Minia|Asgrow Seed Co.|Asgrow Seed Co.|open pollinated, Bolotto bean with blue-violet coloring and determinate bush plant type.|Blue Borlotti.|Italy. PVP. 1985-1986.||
Minidoka|Novartis Seeds, Inc.|Novartis Seeds, Inc.|||||OSU 4911 / Kentucky Wonder. PVP 9000128.
Minigreen (GP76108)|Dr. J. Morris.|Rogers.|approximately 58 days fresh maturity, 4.5' pod length and average three sieve, has dark green pod color with dark green internal pod flesh; pods are round and straight.|Dandy. 1987.||bean common mosaic virus.|
Minuette (HMX9963)|S. Magnuson.|Harris Moran.|12 cm long pad that is dark green and glossy in color; plant is erect with a compact habit and dark green foliage.|||halo blight r.2, anthracnose, bean common mosaic virus. PVP. 1993.|
Mirada|Novartis Seeds, Inc.|Novartis Seeds, Inc.|55 days, Tendercrop type with blue lake color; 13-16 cm pods on large erect bush.|||BCMV races 1 and NY 15. PVP 9200134.|Triumph / Strike.
Miriad (FMX92)|Dr. G. Emery.|Ferry-Morse.|French whole pack with heavy yields of dark green smooth pods with long spur.|Intenor. PVP. 1983.||bean virus 1A.|
Modus (Num 7318)|Nunza B.V.|Nunza B.V.||||BCMV 1, NY15, curly top, anthracnose, halo blight. PVP 9100213. 1990.|Oregon 1604/ Groffy // Slenderette.
Modus (NUN7318)|Nunhems Zaden.|Nunhems.|stringless, long, straight pods, 15 cm long, very slow seed development, very good pod quality, dark green color.|||anthracnose, bean common mosaic virus, bean yellow mosaic virus, halo blight. PVP. 1991.|
Mohawk Horticultural|Agway.|Agway.|longer pod with more intense color, runnerless and earlier than French Horticultural.||northeastern United States. Agway Catalog, 1969.||selection from Eastern Horticultural.
Monaco|Holland-Select Research B.V. PVP 8200188.|Holland-Select Research B.V. PVP 8200188.|||||
Montpellier French (Prod. 353)|Seminis Vegetable Seeds-Petoseed.|Seminis Vegetable Seeds-Petoseed.|large pods, good plant type, attractive pod, pod length 13-15 cm.|Xera.|home gardens, U.S. ASTA Cultivar Listing.|anthracnose, bacterial brown spot, BCMV, halo blight.|
Moongold (2807)|Northrup, King and Co.|Northrup, King and Co.|slim pod wax, medium short plant.|||common bean virus. 1969.|
Morse's Pole 191|Ferry-Morse Seed Co., Mountain View, California.|Ferry-Morse Seed Co., Mountain View, California.|early, white seeded.|Kentucky Wonder.|wide. 1936.|some forms of rust.|selection from local strain French White Seeded Pole.
Mosaic Resistant Tendergreen (New Stringless)|Rogers Brothers seed Co., Idaho Falls, Idaho.|Rogers Brothers seed Co., Idaho Falls, Idaho.|slimmer, longer pod.|Tendergreen.|wide. 1950.|common bean mosaic, bean virus 1, bean virus 15; tolerance to curly top.|(Idaho Refugee x New Stringless) x New Stringless.
Mount Hood (E6211)|Ferry-Morse Seed Co.|Ferry-Morse Seed Co.|open pollinated, earlier than Oregon 1604, pods straight, full; medium small sieve size.|Oregon 1604, Early Blue.|Oregon, Washington. PVP. 1979.|common bean mosaic New York 15 strain.|
Mountaineer|University of West Virginia and Corneli Seed Co., Saint Louis, Missouri.||early maturity, productivity, absence of fiber in all edible stages.|White Half Runner. Corneli Catalog 15. 1961.||common bean mosaic.|unknown (heirloom stock from West Virginia).
Mustang (XPB202)|Asgrow.|Asgrow.|high yield, slender pods, fresh market type, colored seed.|Bronco. PVP. 1989.||bean common mosaic virus.|
Mutin (XPB170)|Asgrow.|Asgrow.|high yield, smooth pods, straight, very attractive and slender.|Strike. 1986.||bean common mosaic virus.|
Navarro (FM 184)|Robert Gehin.|Harris Moran.|54 day Bush Romano type with medium dark green 6.0-6.5 inch pods; like Primo but better plant type and thinner pods; fleshy pods and excellent shape.|Primo.|U.S. 2002.||open pollinated.
Neapolitan Pole|Burpee.|Burpee.|sugary taste, uniformly large, long, flat pods.||||
Necores|Nunhems.|Canners.|stringless, slow seed pods 22 cm long, diameter 15 mm.|||bean common mosaic virus, anthracnose. 1989.|
Nelson|Holland-Select Research B.V. PVP 9500049.|Holland-Select Research B.V. PVP 9500049.|||||
Nerina|Royal Sluis B.V.|Royal Sluis B.V.|78 days, 40-50 cm erect plants with 13-14 cm long dark green, round, stringless pods; white seeds, dwarf French bean.|||BCMV. PVP 8200131.|
New Hampshire Giant|University of New Hampshire, Durham, New Hampshire.|Oscar H. Will Co.|bush snap bean with 10-11' flat, stringless, green pods and white seeded.|Greencrop.|northern states. New Hampshire Agric. Expt. Sta. Bulletin 440, 1957.||
Nicelo|Seminis Vegetable Seeds. PVP 9600253.|Seminis Vegetable Seeds. PVP 9600253.|||||
Nickel|Vilmorin, S.A. PVP 9400155.|Vilmorin, S.A. PVP 9400155.|||||
Nittany (EX288)|Seminis Vegetable Seeds-Asgrow.|Seminis Vegetable Seeds-Asgrow.|Round, green bush bean for processing, large sieve, heat tolerant.||Eastern and Mid Atlantic U.S. ASTA Cultivar Listing.|BCMV.|
NK Abunda|Northrup King and Co., Minneapolis.|Northrup King and Co., Minneapolis.|productive, white seed, round, bright. green pod.|Pearl-green. Northrup, King list. 1961.||common bean mosaic.|
NK Sprite|Northrup, King and Co., Minneapolis.|Northrup, King and Co., Minneapolis.|medium size plant, near round, slim, medium green pod with white seed. 1961.||||
NK VIP|Northrup King and Co., Minneapolis.|Northrup King and Co., Minneapolis.|medium green, round to crease back, smooth fleshy pod.|Tendergreen. Northrup, King list, 1962.|||
Nomara (78-RS-1254)|Royal Sluis B.V.|Royal Sluis B.V.|77 days, 35-45 cm erect plants with 10 cm long dark green, round, stringless pods; white seeds slow to prominence, dwarf French bean with maturity similar to Pros Gitana.|||common bean mosaic, anthracnose. PVP 8100100.|
Normandie|Harris Moran Seed Co.|Harris Moran Seed Co.|tall plant upright habit, 4.5-5' round dark green beans for 'baby' bean specialty market.|||BCMV (I), halo blight tolerant.|
Northeaster||Johnny's Selected Seeds.|||||
Nugget|Harris Moran Seed Co.|Harris Moran Seed Co.|52 days 5.5' round yellow pods.|||BCMV (I). PVP 9500189.|
Nugget (FM516)|Ferry-Morse.|Ferry-Morse.|bright yellow color, little or no green retention.|Golden Rod.||bean common mosaic virus.|
Oja (EX389)|Seminis Vegetable Seeds-Asgrow.|Seminis Vegetable Seeds-Asgrow.|compact plant with pods set well off the ground; pods 1.7 cm and darker green than Roma II.|Lodi, Gina.|Wisconsin, New York.|BCMV.|
Olympia (KB-2)|Keystone Seed Co.|Keystone Seed Co.|medium green, small 5-5.5' pods, mechanical harvest.|||common bean virus. Keystone Catalog. 1966.|
Opus (XPB223)|Asgrow.|Asgrow.|high yield, good pod style.|Podsquad. PVP. 1990.||rust, bean common mosaic virus.|
Orbit (XP 281)|Asgrow Seed Co.||white seeded cultivar with slender, dark green, very firm textured pods, free from cavitation.|White Seeded Tendercrop.|general. 1966.|common mosaic, bean virus 1, New York 15.|
Oregon 17 (OSU 4177)|Oregon State University.|Oregon State University.|open pollinated, early medium-small sieve, straight pods.|Oregon 1604.|Pacific northwest. 1981.|common bean mosaic virus type, 1A strains.|Oregon 1604 x OSU 2717 (Oregon 58) x OSU 9161).
Oregon 43 (OSU4843-1)|J. R. Baggett.|OSU.|processing green bean, Blue Lake quality characteristics with bush habit, good yields of smaller sieve sizes.|Oregon 91. 1982.||bean common mosaic virus, halo blight.|
Oregon 54 (OSU5402)|J. R. Baggett.|OSU.|high yield, Blue Lake pod type and quality on bush plant.|Oregon 91. 1992.||bean common mosaic virus.|
Oregon 55 (OSU4755-2)|J. R. Baggett.|OSU.|processing green bean, Blue Lake quality characteristics with an upright bush habit, long slender, dark green pods.|Oregon 1604. 1982.||bean common mosaic virus.|
Oregon 58 (OSU58)|Oregon Agric. Exp. Sta.|OSU.|Blue Lake type pod of large size, on upright growth habit, tenderness.|Blue Lake with Bush Habit. 1969.|||
Oregon 83 (OSU 4883)|Oregon State University.|Oregon State University.|open pollinated, medium length straight pod of good color, texture, flavor.||Pacific Northwest. 1980.|bean mosaic virus type, 1A strains.|(Oregon 1604 x OSU 2217) x (Oregon 58)x BBL. 290).
Oregon 91 (OSU 4091)|Oregon State University.|Oregon State University.|open pollinated, straight, long pods, Blue Lake color and flavor, concentrated crop, medium early maturity.|Oregon 1604.|Pacific Northwest. 1980.|bean mosaic virus type, 1A strains.|Oregon 1604 x OSU 7127 (Oregon 58 x OSU 9101).
Oregon 1604 (OSU1604)|Oregon Agric. Exp. Sta.|Oregon Agric. Exp. Sta.|bush green bean of Blue Lake type pod, resistant to Halo Blight, high yielding.|Blue Lake but with bush habit. 1969.||bean common mosaic virus.|
Oregon Trail (OSU4911)|Oregon Agric. Exp. Sta.|OSU.|Bush bean with long pods, Blue Lake quality characteristics, productive, suited for home garden use.|Oregon 1604 with larger pods and better plant habit. 1983.||bean common mosaic virus.|
OSU 949|Dept. of Hort., Oregon State University, Corvallis.||determinate, spreading vine with pods near Blue Lake Bush.||cool climates.|common mosaic, bean virus 1, New York 15, halo blight.|Blue Lake Pole (FM-1) as recurrent parent; Logan bush nonrecurrent parent.
OSU 2065|Dept. of Hort., Oregon State University, Corvallis.||determine spreading bush with pods similar to Blue Lake.||cool climates. Oregon Vegetable Digest XV. 2, 3 January, 1966.|common mosaic, bean virus 1, New York 15, halo blight.|Blue Lake Pole (FM-1) as recurrent parent; Logan bush nonrecurrent parent.
Ovation|Royal Sluis B.V.|Royal Sluis B.V.|dwarf French bean.|Nerina. PVP 8200132.|||two proprietary parental lines.
Ozark (E121i)|Ferry-Morse Seed Co.|Ferry-Morse Seed Co.|midseason, medium tall, upright habit, medium dark foliage, round 6' pods with a medium green color, slow seed and fiber development.|Avalanche.|Wisconsin, New York, Arkansas, mid-Atlantic, northwestern United States. 1974.|common bean mosaic, New York 15.|
Pacer|Division of Horticulture Central Expt. Farm, Ottawa, Ontario, Canada.||very early, home garden early snap or baking bean.||short season areas. Division of Hort., Ottawa, Prog. Report, 1934-1948, p. 60. 1941.||Round Pod Kidney Wax x Princess of Artois.
Pax (XP 51)|Asgrow Seed Co.|Asgrow Seed Co.|open pollinated, tall plant with upright growth, pods slender, long, smooth, medium green.|Eagle, Slimgreen, Slender white.|wide. 1975.|common bean mosaic.|
Paymaster (163)|Northrup, King and Co.|Northrup, King and Co.|open pollinated, large sieve, round, medium dark green color, 6' pod, white seeded, 18-20' upright plant.|Early Gallatin.|United States. 1977.||
Peak (XPB 108)|Asgrow Seed Co.|Asgrow Seed Co.|open pollinated, very early high yielding green bean for processing or fresh market.|Gator Green. PVP 8000121. 1980.||bean common mosaic virus type, New York 15 strains.|
Pearlgreen|Northrup, King and Co., Minneapolis, in 1957.||white seed, bush, medium green, round fiberless pods.|Tendergreen.|wide. Canning Trade Magazine, 12/17/55. 1957.|common bean mosaic.|closed.
Petite (E1208)|Ferry-Morse Seed Co.|Ferry-Morse Seed Co.|midseason, medium tall, upright bush, very concentrated maturity, 5-5.5', round, uniform, medium dark green pods, slim pod, less than sieve five size, holds quality.|Unique.|New York, Wisconsin, northwestern United States.|common bean mosaic, New York 15.|
Phoenix (SUNEX9065)|Rogers.|Rogers.|54 day maturity 6' length, four sieve slender, smooth, straight pods with dark green color.|Labrador. 1994.||bean virus 1, New York 15.|
Pico (XP B33)|Asgrow Seed Co.|Asgrow Seed Co.|unique, small sieved bean, suitable for whole pack.|Coterie.|general. Asgrow Desc. Catalog 1971. PVP.|bean virus 1, New York 15.|
Pierre|Harris Moran Seed Co.|Harris Moran Seed Co.|58 days 5.5', medium green round pods.|||BCMV (I), halo blight tolerant. PVP 9100109.|Booz/VS 76-79.
Piper (XPB249)|Asgrow.|Asgrow.|upright plant type, 40 % five sieve, rich bean flavor.|Flo. 1993.||bean common mosaic virus.|
Pirate (XPB 109)|Asgrow Seed Co.|Asgrow Seed Co.|open pollinated, pole type flat pods borne well up on bush, machine harvestable.|Greencrop. PVP 8000122. 1981.||bean common mosaic virus type, New York 15 strains.|
Pirol (XP 293)|Asgrow Seed Co.|Asgrow Seed Co.|short and slender pod, erect bush.|Falcon, Favorit.|general. Asgrow Desc. Catalog, 1971. PVP. 1972.|bean virus 1, New York 15.|
Pix|Seminis Vegetable Seeds. PVP 9700328.|Seminis Vegetable Seeds. PVP 9700328.|||||
Plateau Provider (E4207)|Ferry-Morse Seed Co.|Ferry-Morse Seed Co.|open pollinated, white seeded, midseason maturity, round pods, medium light green, pods longer than Rebel or Provider.|Rebel, Provider.|southeastern United States, New York, Wisconsin. 1977.|bean virus 1A.|
Plentiful|Ferry-Morse Seed Co., Detroit.|Ferry-Morse Seed Co., Detroit.|early, concentrated set of oval, fleshy, dark green, straight pods, seeds shiny black.|Bountiful.|wide. 1938.|some forms of rust.|Str. Bl. Valentine x Bountiful.
Podsquad (XPB171)|Asgrow Seed Co.|Asgrow Seed Co.|open pollinated, very high yielding fresh market bean, long slender pods.|Gatorgreen.|all bean areas. PVP. 1986.|bean common mosaic virus.|
Polaris (x P 45)|Asgrow Seed Co.|Asgrow Seed Co.|darker, smoother version McCaslan Pole.|McCaslan.|Florida, southeastern United States. Kilgore Seed Co. Catalog, 1968-69.|some strains of rust.|
Polder|Vilmorin S.A. PVP 9800095.|Vilmorin S.A. PVP 9800095.|||||
Pompano (XP-CGR 7)|Asgrow Seed Co.|Asgrow Seed Co.|relatively long podded, white seeded cultivar for shipping or freezing.|Harvester.|southern United States. Desc. Catalog of Veg. 20 Asgrow, December. 1965.|common mosaic, bean virus 1, New York 15.|
Potomac|Associated Seed Growers, New Haven, Connecticut.|Associated Seed Growers, New Haven, Connecticut.|better climbing than Ideal Market, stringless.|Ideal Market.|southern United States. 1943.|common mosaic, some forms of rust.|United States 3 White Kentucky Wonder x Ideal Market.
Preakness (XP 8104098)||Seminis Vegetable Seeds-Asgrow.|large plant with long pods; medium dark pod color; reliable set under heat; pods are large sieve and are 5.4 inches long; maturity is 65 days, or 1203 heat units at Twin Falls, Idaho.|Hialeah, Bronco.|NAFTA, fresh market. PVP application #200200073. 2002.|bean common mosaic virus (BCMV); intermediate to halo blight.|open pollinated.
Primo (FM168)|Dr. G. Emery.|Ferry-Morse.|Bush Romano type, early maturity, high yield potential, resistant to sloughing during processing, pods flat wide Romano type, white seeded.|Roma. PVP. 1989.||bean virus 1, bean virus 1A, bean common mosaic virus.|
Probe|Harris Moran.|Harris Moran.|fresh market bush with pods set high, medium green pods 6.5', white seeded; persistent-green gene, #4 sieve size.|||BCMV (I), curly top; tolerant to bacterial brown spot, calico mosaic virus II, Aphanomyces.|
Processor|Ferry-Morse Seed Co., Detroit.|Ferry-Morse Seed Co., Detroit.|concentrated set borne high on plant, white seeded, round podded, good freezer.||wide. 1952.|common and NY15 mosaic.|Dixie Belle.
Producer (E8268)|Ferry-Morse Seed Co.|Ferry-Morse Seed Co.|open pollinated, white seeded Provider type; earlier maturity than Plateau Provider, with better plant habit, slow seed and fiber development.|White Seeded Provider.|wide. 1980.|common bean mosaic, bean virus 1A.|
Profit Maker|Novartis Seeds, Inc. PVP 8100174.|Novartis Seeds, Inc. PVP 8100174.|||||
Pronto (FM156B)|Ferry-Morse.||early season, produces five sieve beans with medium green 6' pods.|Venture. 1993.||bean common mosaic virus.|
Pros|Royal Sluis B.V. PVP 7800102.|Royal Sluis B.V. PVP 7800102.|||||
Prosperity (HMS8959)||Harris Moran.|long, smooth, straight pods, concentrated pod set, upright bush habit.|||bean common mosaic virus. PVP. 1992.|
Provider (H21-1)|USDA Vegetable Breeding Laboratory, Charleston, South Carolina.||very early high yielding and slow wilting.|Extender.|wide. Progressive Farmer, March. 1966.|common, New York 15 strains of bean mosaic, pod mottle virus.|Valentine, Logan, Ashley Wax, Asgrow St. Greenpod and Commodore.
Puregold Wax|Rogers Brothers Seed Co., Idaho Falls, Idaho.|Rogers Brothers Seed Co., Idaho Falls, Idaho.|dark green foliage, golden wax pods, straight, round, smooth stringless pods.||wide. Canner, February. 1947.|bean mosaic virus1 and 15; tolerance to curly top.|Brittle Wax x Wisconsin Hybrid Wax 536.
Quantum (22700)|Seminis Vegetable Seeds.|Seminis Vegetable Seeds.|extra dark green pods, 6' long; processor, cut sliced, good fresh market; less concentrated.|Xera.|Caribbean, Central America. ASTA Cultivar Listing.|halo blight; tolerant to SCPF.|
Quest (HMX9965)|S. Magnuson.|Harris Moran Seed Co.|persistent green, erect habit with pods set high on the bush.|Labrador. PVP 9400194. 1994.||bean common mosaic virus, bacterial brownspot, curly top virus.|
Quorum (XPB252)|Asgrow.|Asgrow.|very small sieve, good yield.|Laureat. 1991.||bean common mosaic virus.|
