Name|Breeder|Vendor|Characteristics|Similar|Adaptation|Resistance|Parentage
Small Wonder|Hollar Seeds.|Seedway.|hybrid spaghetti type; 4' x 5' single serving size; exceptional flavor; orange skin; 70 days.||||
Smoothie (ACR #4308)|Abbott & Cobb.|Abbott & Cobb.|F1 hybrid, deep lemon yellow, very cylindrical and smooth.|Hybrid Goldbar.|wide. 1980.||
Spaghetti|Willhite Seed.|Willhite Seed.|open pollinated winter squash, white fruit turns yellow when mature, keeps well, spaghetti-like flesh. Willhite Catalog, 1994.||||
Spineless Beauty (NVH 3773)|Northrup King.|Northrup King.|medium green hybrid summer squash, spineless.|Ambassador, Classic. 1986.|||
Staliano Largo (PS 9113)|Jim Waltrip.|Seminis-Petoseed.|Romanesco type, long cylindrical fruit, creamy white with green ridges running the length of the fruit, bush plant.|no cultivar like it.|home garden. PVP. 2000.||F1 hybrid.
Star Flower (NVH 3850)|Northrup King.|Northrup King.|scallop type hybrid, large, slightly open bush, light green uniform fruit.|Patty Green Tint, Bennings Green Tint. 1981.|||
Storrs Green Hybrid|Connecticut Agric. Expt. Sta., Storrs, Connecticut.|Petoseed Company, Saticoy, California.|fruit cylindrical, dark green plant, single stem, open type.|zucchini types.|wide. Connecticut Agric. Expt. Sta. Info. 50. 1954.||Caserta and Salerno.
Sugar Loaf (OSU D26)|J.R.Baggett, Oregon Agric. Exp. Sta.||small, short, cylindrical, green-striped on tan, sweet flavor, high dry matter.|Delicata. 1990.|||
Summer Crookneck 15|Associated Seed Growers, New Haven, Connecticut.|Associated Seed Growers, New Haven, Connecticut.|smaller, smoother version of Early Yellow Summer Crookneck.|Early Yellow Summer Crookneck.|wide. 1957.||Early Yellow Summer Crookneck.
Summer Sun (E4227)|Ferry-Morse Seed Co.|Ferry-Morse Seed Co.|F1 hybrid, early vigorous, upright, open bush; slightly crooked to half crooked yellow fruits, with moderate warting and ribbing.|Butter Pak.|wide. 1975.||
Sun Drops (NVH 3661)|Northrup King.|Northrup King.|yellow, egg shape fruit with flavor similar to crooknecks, small bush with short petioles, spiny and semi-vining, used mostly for home garden. 1986.||||
Sunbar|Jim McFerson.|Petoseed.|precocious yellow straightneck, 5-6 inch cylindrical fruit, strong upright plant.|Multipic. 1989.|||
Sunbrite (NVH 3658)|H.Adams.|Northrup King.|excellent fruit quality with a stronger neck than Sunrise.|Sunrise. 1989.|||
Sundance (PSX 7771)|Petoseed.|Petoseed.|F1 hybrid, yellow crookneck with full crook, medium thick neck, small blossom end scar.|Goldneck. 1975.|||
Sunglo|Novartis Seeds.|Novartis Seeds.|hybrid, crookneck, 6.5' to 7', very smooth, yellow fruit, fine blossom scars, fewer spines and stronger neck than similar cultivars, bush plant.|||tolerance to powdery mildew. American Vegetable Grower, December 1998.|
Sungreen (PX 4713887)|Seminis Garden.|Seminis Garden.|dark green zucchini with large cylindrical fruit, for fresh market, strong, single stem, open bush, compact plant.|Velvia.|NAFTA. 2003.|intermediate to zucchini yellow mosaic virus and watermelon mosaic virus.|F1 hybrid.
Sunny Delight (PS 42395)|Jose Gomez.|Seminis Vegetable Seeds-Petoseed.|hybrid, yellow scallop type, semi-bush plant, open plant habit, 75 g fruit weight, 7 days earlier than Sunburst.|Sunburst.|home garden, fresh market. 1997.||
Sunray (PS 47592)|Mark Hutton, Jose Gomez.|Seminis Vegetable Seeds-Petoseed.|hybrid, precocious yellow straightneck, medium to large size plant, single stem, easy to pick.|Goldbar.|eastern U.S. 1997.|powdery mildew 1.|
Sunrise (NVH 3655)|Northrup King.|Northrup King.|yellow, crookneck hybrid, medium size, open bush, smooth, bulby fruit with slight-medium crook, thick neck, small seed development.|Dixie, Daytona. 1981.|||
Super Zuke|W. Atlee Burpee and Co. 2000.|W. Atlee Burpee and Co. 2000.|||||
Superzini (XPH 1212)|Asgrow Seed Co.|Asgrow Seed Co.|F1 hybrid.|Grey Zucchini. 1980.|||
Suprema (XPH 8102)|Asgrow.|Asgrow.|large green, winter squash with a thick rind; unique. 1993.||||
Sure Thing|W. Atlee Burpee.|W. Atlee Burpee.|hybrid zucchini; bears fruit even under cool, cloudy conditions, parthenocarpic; medium-sized fruit; harvest in 48 days. 1999.||||
Suwannee (SXS 9602)|A. Gabert.|Sunseeds.|medium glossy fruit yellow, 5.5 inch x 2 inch, slight crookneck, thick neck, good yield potential, medium size open bush.||wide.||
Swan White Table Queen|Swan Heath Farms and Cattle Co.||open pollinated, creamy white acorn squash, 80 days. PVP. 1985.||||
Sweet Dumpling|Johnny's Selected Seed.||very sweet, tender orange flesh; suitable for stuffing for single-serving size; small 4' diameter, round flat-topped, teacup shaped fruit with ivory color and dark green stripes like Delicata; stores 3-4 months; medium length vines; 100 days.||||
Sweet Gourmet||Burpee.|has excellent field tolerance to disease, late in the harvest season, garden type.||||
Sweet Nut|New Hampshire Agric. Expt. Sta., Durham, New Hampshire.|Farmers Seed and Nursery Co.|bush, edible seeds, smooth Table Queen type baking squash.||wide. New Hampshire Expt. Sta. Bull. 440. 1960.||Uconn x Early Yellow Prolific or Early Chinese x Olkurb backcrossed to Bush Table Queen.
Sweet Zucchini (PSX 2588)|Petoseed.|Petoseed.|large vigorous plants bush very high yielding; fruit are dark green, about 7' long, cylindrical and have a very unusual sweet, nutty flavor, unique, zucchini like. 1992.||||
Sweet Zuke|W. Atlee Burpee.|W. Atlee Burpee.|hybrid zucchini; exceptionally sweet and nutty flavor; heavy yields on bush plants; 48 days to harvest. Burpee Catalog, 1995.||||
Table Ace (PSX 1A 73)|Petoseed.|Petoseed.|F1 hybrid, very productive semi-bush plant which sends out short runners in later stages; acorn type.||wide. 1976.||
Table Gold|Musser Seed Company.|Musser Seed Company.|open pollinated, bright orange mature fruit color; can be used either as a summer squash or a winter squash; has 10 to 20% defective female corollas, bush habit.|Table King Acorn.|wide. 1979.||Table King x Burpee Golden Zucchini.
Table King|University of Connecticut, Storrs.|Ferry-Morse Seed Co.|early maturity, bush habit, regular size fruit with small seed cavity.|Burpees Bush Table Queen. PVP. 1974.|||Uconn and Royal Acorn.
Table Queen||Willhite Seed.|open pollinated acorn-shaped winter squash, grooved, smooth rind, dark greenish-black, some turn yellow, medium thick flesh, pale orange, tender, sweet, dry; vigorous vines are heavy producers, for home or market; traditional cultivar. Willhite Catalog, 1994.||||
Table Queen Ebony||Twilley Seeds.|improved Table Queen type with darker skin, more uniform size and shape; high-quality, fine textured, dry and sweet flesh; 80 days. Twilley Catalog, 1992.||||
Table Queen Mammoth||Twilley Seeds.|large fruited acorn type; deep green skin, dark orange flesh; 7 x 5.5'; 80 days.||East and South. Twilley Catalog, 1992.||
Tala (XPH 1203)|Asgrow Seed Co.|Asgrow Seed Co.|F1 hybrid, highly productive Marvella type.|Grey Zucchini. 1980.|||
Tastetini (ACX 821201)|Abbott & Cobb.|Abbott & Cobb.|medium green, well flecked cylindrical fruit.|Storrs Green, President. 1983.|||
Tasty Delite (SSQ 9102)|Sakata.|Sakata.|flat, round squash with dark green exterior and dark interior.|Home Delite. 1990.|||
Tay-Belle (XPH 1209)|Asgrow Seed Co.|Asgrow Seed Co.|F1 hybrid, fruit turns black at an early stage of maturity; short vines permit close spacing; winter squash type.|Table Ace. 1980.|||
Terminator (PS 04724007)|Seminis Vegetable Seeds.|Seminis Vegetable Seeds.|long, slightly lighter grey zucchini on a very vigorous plant; fruit are a medium green, speckled, medium long and slightly tapered toward the blossom end.|Grey Zucchini.|U.S. 2004.||F1 hybrid.
Tigress (HMX 3711)|T.Superak.|Harris.|medium green, long cylindrical fruit, high yields.|Elite. 1994.||watermelon mosaic 2, papaya ring spot, zucchini yellow virus.|
Tivoli||Sakata.|spaghetti squash with bush habit, may develop short lines, 1991 All America Selections winner. Unique, but fruit same as long-vine spaghetti. 1990.||||
Tlaloc (HMX 8713)|Ted Superak.|Harris Moran.|Grey Zucchini type.||U.S. 2002.|virus, powdery mildew.|F1 hybrid.
Topacio (PS 13014266)|Seminis Vegetable Seeds.|Seminis Vegetable Seeds.|glossy, dark green zucchini type with good fruit length; vigorous plant; fruit length 7-8 inches.|Atlantic Giant.|NAFTA, Mexico. 2004.||F1 hybrid.
Trapper (SPH 1215)|Moran Seeds.|Moran Seeds.|F1 hybrid, semi-bush acorn winter with rounded ribs; color is uniformly dark.|Table Ace, Table King.|wide. 1980.||
Tuffy|Johnny's Selected Seeds.|Johnny's Selected Seeds.|tough-shelled acorn winter squash; black-green rind, sweet yellow flesh, 2 lb fruit, well ribbed; averages 5-6 fruit per plant; well suited for fresh market; 90 days. American Vegetable Grower, December 1996.||||
Turk's Turban (Mexican Hat)||Twilley Seed.|open pollinated winter squash; bright orange fruit with 'button' have red, white and dark green markings; 8'-10' across; good for decorating, baking, stuffing; traditional cultivar. Twilley Catalog, 1989.||||
Uconn|University of Connecticut, Storrs, Connecticut.||bush plant.|Table Queen. 1950.|||Early Prolific Straightneck x Vine Acorn or Table Queen.
Ultra Butternut||Liberty Seeds.|hybrid butternut-type winter squash; up to 10 lb fruit and 15' long, tan skin; 90 days.||||
Ultra HP|Hollar Seeds.|Liberty Seeds.|strong vine; light tan.|Ultra Butternut.|||
Unicorn (Exp. 1876)|Moran Seeds.|Moran Seeds.|F1 hybrid, semi-bush acorn winter with rounded ribs; color is uniformly dark.|Table Ace, Table King.|wide. 1980.||
Verdemax (CHY 4007)|ARCO/Dessert Seed.|ARCO/Dessert Seed.|F1 hybrid, dark-green zucchini-type with superior processing and market quality, fruit borne on a medium large open single stemmed plant, fruit are cylindrical, smooth, glossy, and very uniform.|Blackjack.|wide. 1983.||
Vitoria (HS 10292002)||Seminis Vegetable Seeds-Horticeres.|long narrow fruit with no bulb at the end; compact semi-vine plant; high yield; light greenish tan with darker green stripes; cylindrical fruit 20 cm long and 5 cm diameter.|Menina Brasilera.|Brazil. 2003.||F1 hybrid.
Wafra (XPH 1742)||Asgrow.|squash of English Marrow type for middle east, slightly darker, a distinct blossom end scar.|English Marrow. 1994.|||
Waltham Butternut|University of Massachusetts Agric. Expt. Sta.||greater uniformity, shape and color; better flavor.|Butternut.|wide. All American Winner. 1970.||African and New Hampshire Butternut.
Waltham Delite (Waltham 8012)|C.Nicklow, University of Massachusetts.|ARCO Seed Co.|F1 hybrid, similar to Waltham Butternut except at least one week earlier, slightly smaller fruited with excellent storage.|Waltham Butternut.|northeastern United States. 1985.|squash borer.|
Whitaker (NY247)|Cornell University.||summer squash. PVP applied for. 1998.||||
White Acorn|Dessert Seed Company, El Centro, California.|Dessert Seed Company, El Centro, California.|flesh and skin white; flesh dry, sweet and thick; vine vigorous and productive.|Table Queen.|same regions as Table Queen. 1959.||Table Queen x White Acorn.
White Ruffles|Goldsmith Seeds.|Agway Seed Co.|F1 hybrid, open bush, deep scallop fruit; greenish white color.|Bennings Green Tint.|wide. 1979.||
Wildcat (HMX 0710)|Ted Superak.|Harris Moran Seed Co.|zucchini type; medium green fruit color; fruit straight and cylindrical; high plant vigor.||eastern U.S. 2003.|powdery mildew, PRSV, ZYMV.|F1 hybrid.
Yankee Hybrid|Connecticut Agric. Expt. Sta., New Haven, Connecticut.||early.|Early Prolific Straightneck.|wide. Connecticut Agric. Expt. Sta. Circ. 152. 1942.||Early Prolific Straightneck x Connecticut Straightneck.
Yellow Acorn|Dessert Seed Company, El Centro, California.|Dessert Seed Company, El Centro, California.|skin bright yellow; good quality, orange yellow flesh; productive.|Table Queen. 1959.|||Table Queen x White Scallop.
Yellow Bush Scallop||Liberty Seed.|scallop-shaped with bright yellow color; use immature for mini vegetable; 50 days.||||
Yellow Magic (81-2260)|Musser.|Musser.|early, high yield, smooth skin, medium small plants. 1984.||||
Yellow Pear (PS 4718347)|Jim Waltrip.|Seminis-Petoseed.|strong plant, bright yellow pear shaped fruit, summer squash.|New.|home garden. 2000.||F1 hybrid.
Zahra|Johnny's Selected Seeds.|Johnny's Selected Seeds.|middleastern 'cousa' type summer squash; pale green; for stuffing.||||
Zebra Zuke|W. Atlee Burpee.|W. Atlee Burpee.|hybrid zucchini; alternating stripes of pale mottled green and black-green; 54 days to harvest. 1999.||||
Zenith|J.Hollar.|Hollar and Co.|F1 hybrid, uniform butternut-type fruit; smaller than Waltham with quality flesh.|Butternut Ponca. 1985.|||
Zephr|Johnny's Selected Seeds.|Johnny's Selected Seeds.|precocious yellow bicolored, hybrid summer squash; high yielding, open plant, good taste; 54 days. American Vegetable Grower, December 1998.||||
Zish (NCX 7104)|FMC Corp.|FMC Corp.|dense, vigorous productive bush, dark green, ribbed and slightly bulbous fruits for fresh market use.|Dark Green Zucchini.|southern California, Mexico. 1975.|none.|F1 hybrid, female Conzini, male a proprietary inbred.
Zucchini Elite (Z16)|Joseph Harris Co.|Joseph Harris Co.|F1 hybrid, fruits long, straight, medium green; early, open prolific bush.|Zucchini Hybrid.|squash growing areas of the United States and Canada.||
Zuch Long (E8272)|Ferry-Morse Seed Co.|Ferry-Morse Seed Co.|F1 hybrid, zucchini type, open bush, long petioles, deeply cut leaves with heavy silvering; fruit long, shiny black-green with light amount of fine specking; excellent processor potential due to fruit length and ability to hold girth as fruit lengthen.|Aristocrat.|California. 1980.||
Zukit|Zeraim Gedera.|Zeraim Gedera.|hybrid zucchini; dark green, shiny fruit; concentrated yield; open, compact plant.||||
