Name|Breeder|Vendor|Characteristics|Similar|Adaptation|Resistance|Parentage
Golden Earlipak|Rogers Brothers Company.||73 day maturity, 1899 GDD, Spancross class, yellow kernels, 12 rows. 1952.||||
Golden Emblem|Ferry-Morse.||75 day maturity, Carmelcross class, yellow kernels, 12-16 rows. 1956.||||
Golden Fancy (XP 238)|Asgrow.|Asgrow.|F1 hybrid, main season, with exceptionally tender pericarp, withstands drought conditions unusually well.||upper midwestern United States. 1965.|good to bacterial wilt.|closed; Asgrow inbreds.
Golden Glade (E5535)|Ferry-Morse.|Ferry-Morse.|midseason market, 8' ears with good husk protection, 16 rowed, generally suckerless plant.||Florida. 1968.|tolerance to helminthosporium turcicum.|F1 hybrid, F-M inbreds.
Golden Glade (E9502)|Ferry-Morse.|Ferry-Morse.|tall, nonsuckering ears with good dark green husk and attractive long flags, 9' long; attractive shipping type.|Bonanza.|Florida. 1982.|tolerance to blight, SCMV, head smut, and rust.|F1 hybrid, F-M inbreds.
Golden Gourmet|Harris Moran.|Harris Moran.|82 days, sh2, yellow.||||
Golden Harvest|USDA Purdue University.||80-85 day maturity, Golden Cross class, yellow kernels, 12-14 rows. 1953.||||
Golden Honey|Eastern States Farmers'Ex.||95 day maturity, Golden Cross class, yellow kernels, 12-14 rows. 1961.||||
Golden Hybrid 2057|F. H. Woodruff and Sons.|Div. Asgrow.|85 day maturity, 1950 GDD, Golden Cross class, yellow kernels, 16-18 rows. 1952.||||
Golden Hybrid G1O1|Rogers Brothers Company.||74 day maturity, 1929 GDD, Spancross class, yellow kernels, 12 rows. 1953.||||
Golden Hybrid R8|Rogers Brothers Company.||88 day maturity, 2287 GDD, Golden Cross class, yellow kernels, 16 rows. 1955.||||
Golden Jewel|Massachusetts Agric. Exp. Sta.||Carmelcross class, yellow kernels, 12 rows. 1950.||||
Golden Monarch|Northrup King.||85 day maturity, Golden Cross class, yellow kernels, 14-16 rows. 1954.||||
Golden Nectar (2403)|Northrup, King and Company.|Northrup, King and Company.|F1 hybrid, 83 day maturity; 6.5' stalk, 8-8.5' ear length, 2' diameter, deep kernels, 18 rows, shrunken2 gene type.|Hallmark.|wide. 1978.|rust.|
Golden Nugget|Rogers Brothers Company.||88 day maturity, 2259 GDD, Golden Cross class, yellow kernels, 16 rows. 1951.||||
Golden Orbit|Crookham Company.||86 day maturity, Late Golden Cross class, yellow kernels, 14-16 rows. 1962.||||
Golden Pirate A|Ferry-Morse.||85 day maturity, Iochief class, yellow kernels, 18-20 rows. 1959.||||
Golden Prolific|Corneli.||82 day maturity, 1980 GDD, Golden Cross class, yellow kernels, 14-16 rows. 1955.||||
Golden Queen|Rogers Brothers Company.||92 day maturity, Golden Cross Bantam class, yellow kernels, 14-16 rows. 1963.||||
Golden Regent|Michael-Leonard Company.||89 day maturity, 2100 GDD, Cogent class, yellow kernels, 20-22 rows. 1955.||||
Golden Rocket|Northrup King.||67 day maturity, Marcross class, yellow kernels, 10-12 rows. 1942.||||
Golden Security|F. H. Woodruff and Sons.|Div. Asgrow.|83 day maturity, 1916 GDD, Golden Cross class, yellow kernel, 14-16 rows. 1947||||
Golden Sensation|Michael-Leonard Company.||85 day maturity, 1986 GDD, Golden Cross class, yellow kernels, 16 rows. 1957.||||
Golden Staygreen|Michael-Leonard Company.||92 day maturity, 2146 GDD, Cogent class, yellow kernels, 16-18 rows. 1959.||||
Golden Sweet E.H. (H74203)|Charter Research.|Charter Research.|F1 hybrid, very tender pericarp, high sugar content, remains in usable stage for up to 10 days longer than normal hybrids.|Golden Crop Bantam.|wide. 1975.||
Golden Triumph|Seed Res. Specialists.||Golden Sensation class, yellow kernels. 1964.||||
Golden Valley|Northrup King.||86 day maturity, NK1304 class, yellow kernels, 16 rows. 1962.||||
Goldenchief|Sweet Corn Genetic Service.||hybrid, long husk, bird resistant, excellent root system.|Seneca Chief.||wind and bird damage. 1968.|
Goldengrain|Michael-Leonard Company.||87 day maturity, 2046 GDD, Golden Cross class, yellow kernels, 20-22 rows. 1947.||||
Goldenrod (NCX 221)|Niagara Chemical Division, FMC Corp.|Niagara Chemical Division, FMC Corp.|hybrid, late maturity, long cylindrical fresh market type, light yellow color, straight, 14 rows, dark green husk.|Calumet.|Texas Rio Grande Valley. Amer. Veg. Grower, December, 1971.||
Goldenstate|Michael-Leonard Company.||86 day maturity, 2027 GDD, Golden Cross class, yellow kernels, 14 rows. 1949.||||
Goldenvee (VH70l)|Hort. Expt. Sta., Simcoe, Ontario, Canada.|Stakes Seeds.|F1 hybrid, early midseason, 12-16 rows, yellow, high eating quality, good husk protection.|Sundance.|Ontario and northeastern United States. 1979.||VI 5492 x VCO 108.
Goldenyield|Michael-Leonard Company.||87 day maturity, 2046 GDD, Golden Cross class, yellow kernels, 14-16 rows. 1953.||||
Goldie (716)|Northrup, King Company.|Northrup, King Company.|hybrid, midseason, 16 row, yellow type. 1971.||||
Goldn Sweet (1101)|Pioneer Hi-Bred International.|Pioneer Hi-Bred International.|F1 hybrid, late season, long cut with excellent husk protection, good eating quality, yellow kernel, white silk.|Tender Treat.|wide. 1973.||
Gourmet|Northrup King.||80 day maturity, Buttertender class, yellow kernels, 16-18 rows. 1965.||||
Gran Rodeo (PS 7006 SEY)|Seminis Vegetable Seeds.|Seminis Vegetable Seeds.|yellow sweetcorn; ears 14 to 16 inches long with 14 to 16 rows.|Pronto.|South America, northeast United States. 2001.|susceptible to common corn rust, northern corn leaf blight and Stewart's wilt.|F1 hybrid.
Grant|Connecticut Agric. Exp. Sta.||84 day maturity, Golden Cross class, yellow kernels, 14 rows. 1947.||||
Great Plains Golden Bantam|USDA Field Sta., Mandan, North Dakota.|Oscar H. Will Company, Bismarck, North Dakota.||standard Golden Bantam, but earlier and more smut resistant.|northern Great Plains or short season climates.||selected Golden Bantam strains.
Great White (SX 7103 SS W)|Renv© Beussen.|Seminis Veg. Seeds - Petoseed Brand.|sh2, white, 72 days, 7' ear. 1998.||||
Green Giant D138|Green Giant Company.||85 day maturity, 2300 GDD, Golden Cross class, yellow kernels.||||
GSS-0966|Novartis.|Novartis.|78 days, Yellow, sh2.||Florida.|Common Rust (Rp1i).|
GSS-0978|Novartis.|Novartis.|77 days, Yellow, sh2.||Northeast U.S.|Common Rust (Rp1i).|
GSS-3710|Rogers.|Rogers.|82 days, sh2, yellow.||||
GSS-6273|Rogers.|Rogers.|82 days, sh2, yellow.||||
GSS-9299|Novartis.|Novartis.|77 days, Yellow, sh2.|||Common Rust (Rp1d).|
GSS-9377|Novartis.|Novartis.|83 days, Yellow, sh2.||Midwestern U.S.|Common Rust (Rp1d).|
Guardian (XP370)|Asgrow.|Asgrow.|F1 hybrid, midseason for mechanical harvesting and crate-style shipping, performs well at a population of 22,000-24,000 plants per acre.|Florida 104.|Florida and the eastern United States. 1980.|northern corn leaf blight race 1; tolerant to strains of stewarts wilt.|
Gusto (XP 344)|Asgrow.|Asgrow.|hybrid, early midseason, mechanical harvest for market.|||H. turcicum. Asgrow Catalog. 1970.|
Hallmark (1791)|Northrup, King and Company.|Northrup, King and Company.|F1 hybrid, main season, yellow, 18-20 rows, deep narrow kernel, good husk cover, large ear.|Stylepak.|wide. 1974.||
Hardaways Gold (5843)|Northrup, King and Company.|Northrup, King and Company.|hybrid, 16 row yellow, good quality, 3-4 days earlier than Golden Cross.|Butter Tender. 1972.|||
Harlequin (FMX 273)|D.Jeffers.|Ferry-Morse.|shrunken-2, bicolor, 8-10' slightly tapered ear, 14-18 rows. 1990.||||
Harmony (YW 331)|Joseph Harris Company.|Joseph Harris Company.|F1 hybrid, good quality, second early, 71 day maturity, yellow and white kernels, 7.5-8' ears, 12-16 rows, short, sturdy plant.|Sundance.|northern United States and Canada. 1973.||
Hawaiian Supersweet 9|University of Hawaii.||bt1, open pollinated cultivar, tropical, daylength sensitive, wide tropical adaptability.|Hawaiian supersweet. 1977.|||
Hawaiian Supersweet 10|University of Hawaii.||bt1, three way hybrid, tropical, daylength sensitive, wide tropical adaptability. 1990.||||
Headliner (SCH34422)|Illinois Foundation Seed.|Illinois Foundation Seed.|shrunken-2 bicolor late season with good emergence and seedling vigor, shipper type with clean plant and good ear package, tip fill is excellent.|Starship.||northern corn leaf blight, southern corn leaf blight, and stewarts wilt.|
Heart of Dixie (Code 547)|Sweet Corn Genetic Service.|Charter.|hybrid, strongly two eared with uniform size, long, extra tight husk.|Iobelle.|southern and the north central United States. 1973.|ear worm, heat, and drought.|
Heavyweight (SCH24088)|Illinois Foundation Seed.|Illinois Foundation Seed.|mid-season shrunken-2 bicolor with excellent emergence and seedling vigor, sturdy plant with very large ear and excellent kernel color contrast.|Nordic.|||
Heritage (GH1685)|Rogers.|Rogers.|81 days, su, yellow.||||
Hollywood (XP 8414617)|Jim Thomasson.|Seminis-Asgrow.|shrunken bicolor hybrid with superior kernel color contrast, main season maturity.|Cabaret.|Processor - northern SA and Canada. 2000.|CCR.|F1 hybrid.
Honey|Vaughn's.||72 day maturity, Carmelcross class, yellow kernels, 12-14 rows. 1957.||||
Honey and Cream|Connecticut Agric. Exp. Sta.||80 day maturity, Carmelcross class, yellow and white kernels, 12-14 rows. 1951.||||
Honey Buns|Crookham.|Crookham.|heterozygous sugary enhancer, early hybrid designed to have more cold tolerance than homozygous sugary enhancers of the same season.|Sugar Buns. 1989.|||
Honey Comb (3515)|Northrup, King and Company.|Northrup, King and Company.|F1 hybrid, distinctive early main season, 14-18 rows, 8.5' long, medium diameter, yellow kernel; about 25% shrunken2 kernels.|Yukon.|corn belt. 1977.||
Honey Gold|H.Fields.|Mesa Maize.|F1 hybrid.|Remarkable.|all corn growing areas. 1985.|smut.|189 x 110.
Honey N Pearl (SCH 4405)|P. Mosely, Illinois Foundation Seeds.|P. Mosely, Illinois Foundation Seeds.|F1 hybrid, early shrunken2 bicolor; sturdy plant type; very large ear with excellent shape and straight kernel rows, 16-18 rows; 8.5' ear; excellent eating quality; 76 day maturity at Champaign, Illinois, moderate resistant to rust stewarts wilt, and northern corn leaf blight.||wide. 1987.||
Honey Queen|Rogers.|Rogers.|yellow supersweet for fresh market or roadside applications, ears are cylindrical, 8.5' and uniform.|Supersweet Jubilee, Sweetie 82. 1994.|||
Honey Select|Novartis.|Novartis.|79 days, Yellow, triple sweet.||Northeast U.S., roadside markets, home garden trade.||
Honeybutter (GH 2860)|Rogers.|Rogers.|a second early for home gardens and fresh market with good eating quality.|Sundance. 1988.|||
Honeyglow (133a x 127)|Mesa Maize.|Mesa Maize.|early homozygous sugary enhancer, red husked, high sugar.|Earlyglow.|wide. 1980.||
Honeymoon (XP703)|Agway.|Agway.|F1 hybrid, bicolored sweet corn with excellent seedling vigor, high yields of 7.5' ears with 14-16 rows.|Butter and Sugar.|northeastern United States. 1980.|tolerance to stewarts wilt.|
Honey-n-Frost (BC-15)|Seedway.|Seedway.|F1 hybrid, long flags, tight husk, high quality, bicolor.|Sweet Sue.|northeastern United States and the Great Lakes. 1980.||
Hoosier Gold|USDA Purdue University.||80-82 day maturity, Pre-Golden class, yellow kernels, 10- rows. 1952.||||
How Sweet It Is|Crookham.|Crookham.|one of the first white supersweet hybrids available on the market, won an All-American Selection Award.|early white Silver Queen shrunken-2 type. 1989.|||
Hybrid 45|Crookham Company.||85 day maturity, Early Iochief class, yellow kernels, 18-16 rows. 1959.||||
Hybrid C|Maine Agric. Exp. Sta.||Pre G.C.B. class, yellow kernels, 12 rows. 1944.||||
Hybrid E|Maine Agric. Exp. Sta.||Pre G.C.B. class, yellow kernels, 14 rows. 1946.||||
Hybrid M13|Northrup King.||72 day maturity, Golden Bantam class, yellow kernels, 8 rows. 1939.||||
Hypak (GH 1839)|L.Hansen.|Rogers.|a normal sugary-1 mid-season processing hybrid; the ears are large with refined kernels and excellent recovery of cut corn.|Rival. 1988.||stewarts wilt.|
Hy-time|Charter.|Charter.|hybrid, week earlier than Golden Cross Bantam, 16 row, 7.5-8' ear, yellow deep kernels, high quality, minimum tillering.||general. 1969.||
Illini Gold (SCH 4057)|Illinois Foundation Seeds.|Illinois Foundation Seeds.|F1 hybrid, mid-early 79 day maturity, yellow, shrunken2, sweet corn with attractive kernel shape and good depth; single stalk, sturdy plant type, tender and flavorful eating quality.||wide.|moderately resistant to stewarts bacterial wilt.|
Illini Xtrasweet (SCH 4109)|J. Hove.|IFSI.|85 days, yellow, 8.5' ear. 1968.||||
Illinichief Super Sweet|J.R. Laugnan, University of Illinois.||85 day maturity, Sh2 Iochief class, yellow kernels, 19 rows. 1961.||||
Illinois 13|Illinois Agric. Exp. Sta.||82 day maturity, Cogent class, white kernels. 1944.||||
Illinois 14 x 11|Illinois Agric. Exp. Sta.||80 day maturity, White Evergreen class, white kernels, 14-20 rows. 1941||||
Illinois 14 x 13|Illinois Agric. Exp. Sta.||80 day maturity, White Evergreen class, white kernels, 12-16 rows. 1938.||||
Illinois 14 x 13 x 11|Illinois Agric. Exp. Sta.||80 day maturity, White Evergreen class, white kernels, 12-19 rows. 1949.||||
Impact (CT 7702)|Crookham Company.|Crookham Company.|F1 hybrid, early ambrosial, high quality.|Carmelcross.|northern latitudes. 1977.||
Imperial (5863)|Northrup, King and Company.||F1 hybrid, plant 6' tall, almost free of suckers, foliage dark green, ear height 24', short shank, 2' husk beyond tip, medium flags, tight husks, white silk, long cylindrical ear with 14-16 rows, yellow kernels, good quality, Carmelcross season. 1967.||||closed.
Incredible|Crookham.|Crookham.|homozygous sugary enhancer hybrid released primarily because of a good length to diameter ratio of cob appearance.|Miracle. 1989.|||
Indian Summer (HMX 33580S)|T.Natti.|Harris Moran.|77 day maturity, tri-color or multicolored supersweet, traditional bicolor corn with purple red and black kernels, some speckled color kernels as well, eating quality is unique, very sweet and uniquely tender for a shrunken-2 cultivar, eat fresh like sweetcorn.||||
Innovator|Crookham Company.|Crookham Company.|first sh2 with se modifiers ('augmented').||||
Intrepid (CT 11 13)|Crookham Company.|Crookham Company.|F1 hybrid, cold tolerant.|Early Iochief.|northern latitudes. 1977.||
Intrigue|Crookham Company.|Crookham Company.|early heterozygous se processor.||||
Ioana|Iowa Agric. Exp. Sta.||Golden Cross class, yellow kernels, 12-14 rows. 1936.||||
Iobelle|Iowa Agric. Exp. Sta.||Golden Cross class, yellow kernels, 12-14 rows. 1956.||||
Iochief|Iowa Agric. Exp. Sta.||Golden Cross class, yellow kernels, 16-20 rows. 1951.||||
Iogold Early|Iowa Agric. Exp. Sta.||Carmelcross class, yellow kernels, 10-12 rows. 1949.||||
Iogreen 56|Iowa Agric. Exp. Sta.||Golden Cross class, white kernels, 16-20 rows. 1945.||||
Iogreen 91|Iowa Agric. Exp. Sta.||Golden Cross class, white kernels, 18-22 rows. 1942.||||
Iosquaw|Iowa Agric. Exp. Sta.||Golden Cross class, white kernels, 16-20 rows. 1953.||||
Iosweet EH (H25083)|Charter Res.|Charter Res.|F1 hybrid, high row count, tender pericarp, high sugar content, pleasant to taste, remains in edible or processing stage for up to 2 weeks longer than other corns.|Iochief.|wide. 1977.||
Ivory N Gold (SCH 4401)|Illinois Foundation Seeds.|Illinois Foundation Seeds.|F1 hybrid, early, 75 day maturity at Champaign, Illinois, shrunken2 bicolor sweet corn with large ear and excellent eating quality; 14-16-kernel rows, with distinctive contrasting yellow and white kernel color.||wide.|northern corn leaf blight, moderate to stewarts wilt.|
Jackpot|Novartis.|Novartis.|82 days, Bicolor, se.||Northeast U.S., roadside markets, home garden trade.|Common Rust (Rp1d).|
Jamboree (Cr063-78)|Crookham Company.||F1 hybrid, high yielding market corn.|||maize dwarf mosaic. 1965.|closed.
Jasper|Crookham.|Crookham.|very early yellow.|Polarvee.|||
Jazz (BC80-2716)|L.Hansen.|Rogers.|a first early bicolor with a large ear and good eating quality.|Sugar and Gold. 1983.|||
Jefferson|Connecticut Agric. Exp. Sta.||77 day maturity, Late Carmelcross class, white kernels. 1948.||||
Jewel (XP464)|Agway.|Agway.|75 day maturity, bicolor, shrunken-2 genotype; plants are 6-6.5' tall, generally single stalked; ears are 8-8.5' in length with 14-16 kernel rows, distinguished by stiff branched, fluffy tassel.|Top Notch.|||
Jubilee|Rogers Brothers Company.||87 day maturity, Iochief class, yellow kernels, 16-20 rows. 1959.||||
Jumpstart (SCH34295)|Illinois Foundation Seed.|Illinois Foundation Seed.|early shrunken-2 bicolor with good emergence and seedling vigor; good husk protection and tip fill for maturity.|Xtra-Sweet 4427.|||
Kandy Kiss (FMX 81)|D.Jeffers.|Ferry-Morse.|shrunken-2 market hybrid with cylindrical, well-filled ears.|Candy Bar. 1987.||tolerance to blight.|
Kandy Korn EH (H75201-51)|Charter Research.|Charter Research.|F1 hybrid, red stalk and husk with green background when snapped, tender pericarp, high sugar content, pleasant to taste, remains edible in processing stage for up to 2 weeks longer than normal.||wide. 1977.||
Kandy Krisp (70)|Rupp.|Illinois Foundation Seed.|70 day maturity, bicolor supersweet.|Honey and Pearl. 1990.|||
Kandy Kwik EH (GH 1737)|Rogers.|Rogers.|yellow se, 67 day maturity, maturity 7' ear, 14 row count, excellent package.|Sundance, Sprite (Harris Moran). 1993.|||
Kandy Treat EH (85-531 EH)|Dr.Whitwood.|Musser.|83 day maturity; short compact plant; ear long; 14-16 rows; quality excellent; very tender and sweet; yellow homozygous, home garden and local markets. 1987.||||
Keystone Evergreen Hybrid|Corneli.||86 day maturity, 2122 GDD, Cogent class, white kernels, 16-18 rows. 1948.||||
King Arthur|Stokes.|Stokes.|66 days, se, yellow.||||
Kiss and Tell|Stokes.|Stokes.|64 days, se, bicolor.||||
Kodiak|Sunseeds.|Sunseeds.|F1 hybrid, sugary1, su1/su1, hybrid; 69 day maturity; segregating light and dark silk color, yellow kernels; 12-14 rows.|Golden Beauty.|wide.||
Kokanee (HMX 0395)|Ed Snyder.|Harris Moran.|78 day maturity; yellow Su processing type; 8.0 to 8.5 inch long ear with 18-20 rows and 1.9 to 2.0 inch diameter.||U.S. 2003.|Fusarium stalk rot, common smut.|F1 hybrid.
Krispy King (Gss 3492)|Rogers.|Rogers.|yellow, shrunken-2 sweetcorn, 78 day maturity, excellent vigor.|Challenger, 7210. 1993.|||
Lancelot|Stokes.|Stokes.|80 days, se, bicolor.||||
Lancer (LM-B)|Seedway.|Seedway.|F1 hybrid, huge ear, rugged stalk, easy snapping for mechanical harvest.|Goldcup.|northeastern United States and the Great Lakes states. 1978.||
Landmark|Harris Moran.|Harris Moran.|75 days, sh2, yellow.||||
Largo (GH77-2269)|L.Hansen.|Rogers.|80 day maturity, yellow fresh market hybrid with good flag leaves and husk cover; prolific, high yield.|Bellringer. 1983.|||
Laureate|Crookham.|Crookham.|white shrunken-2 (supersweet) hybrid; excellent eating quality.|Pegasus. 1990.|||
Lee|Connecticut Agric. Exp. Sta.||84 day maturity, Golden Cross class, yellow kernels. 1942.||||
Legacy (FMX 268)|Ferry-Morse.|Ferry-Morse.|very good kernel shape and size for processing, use in areas where multiple disease resistance is necessary.|Viking. 1993.||rust, smut, stewarts wilt.|
Legend (HMX 7345)|Harris Moran. 1989.|Harris Moran. 1989.|||||
Lexington|Connecticut Agric. Exp. Sta.||77 day maturity, Late Carmelcross class, yellow kernels. 1948.||||
Lexus (FMX 292)|Ferry-Morse.|Ferry-Morse.|80-day maturity, yellow, normal sugary-1 processing sweetcorn, refined deep kernels, good flag length and strong plant; height is 6-7' and ears are 28'.|Jubilee.||Rp1d rust, moderate to southern corn leaf blight.|
Lincoln|Connecticut Agric. Exp. Sta.||84 day maturity, Golden Cross class, yellow kernels. 1942.||||
Little Jewels (NH84D)|G.Dunn.|UNH.|4' ear with small, multicolored kernels; over 50% purple husk; 6-7' plant; matures in about 95 days in Northern New England, making it the earliest ornamental flint corn.|Fiesta, but considerably smaller ear. 1988.|||
Lobo (XP8414297)|Todd Cutting.|Seminis - Asgrow Brand.|main season maturity, processor. 1999.||||
Lonewolf (PS 8001 SSB)|Petoseed.|Petoseed.|late, bicolor, sh2, shipper, excellent fresh market ear.||||
Long Sweet Corn|Burpee Seed Co.|Burpee Seed Co.|||U.S. 2004.||
Longchief|Michael-Leonard Company.||85 day maturity, 2018 GDD, Golden Cross class, yellow kernels, 20-18 rows. 1954.||||
Longchief 65|SRS Seeds, Niagara Chemical Division, FMC Corp.|SRS Seeds, Niagara Chemical Division, FMC Corp.|F1 hybrid, plant drought resistant, almost without suckers; a heavy yielder; ear large, 8-10' long, mostly 18 rowed, cylindrical, well filled tips with excellent husk cover, excellent quality, main season.|Longchief.|wide. 1966.||
Longold|Michael-Leonard Company.||84 day maturity, 1990 GDD, Golden Cross class, yellow kernels, 12-16 rows. 1958.||||
Lumina (FMX293)|Ferry-Morse.|Ferry-Morse.|82-83 day maturity, yellow normal sugary-1 processing corn, 18-22 row, 8-11' long, has deep refined kernels.|More, Viking.||Rp1d rust, smut, southern corn leaf blight.|
Lyric|Crookham.|Crookham.|excellent early vigor, high eating quality, rugged plant.|Earlivee. 1989.||good tolerance to stewarts wilt.|
Maine Tricross 32|Maine Agric. Exp. Sta.||Pre G.C.B. class, yellow kernels, 14-16 rows. 1944.||||
Maine Tricross 39|Maine Agric. Exp. Sta.||Pre G.C.B. class, yellow kernels, 14-16 rows. 1937.||||
Mainliner (S1206)|Sweet Corn Genetic Service.|Charter.|hybrid, very spare tillers, deep strong root system; cylindrical ears with no dropped rows, blunt, well filled ear tips.|Midway.|central and the north central United States. 1973.|root lodging, ear smut, and stress.|
Mainstay (SR-X 215)|Niagara Chemical Division, FMC Corp.|Niagara Chemical Division, FMC Corp.|hybrid, processing, cream style or market, 14-16 row, tender, light silk, good husk ear.|Tender Sensation.|general. 1969.||
Majestic|Rogers Brothers Company.||90 day maturity, Late Golden class, yellow kernels, 14-18 rows. 1961.||||
Majesty|Crookham.|Crookham.|main season processor.|Jubilee. 1989.||Rust.|
Majesty (SCH44134)|P. Mosely.|IFSI.|78 days, bicolor, 7.8' ear. 1997.||||
Majesty White (SCH89134)|P. Mosely.|IFSI.|78 days, white, 7.8' ear. 1999.||||
Maple sweet|Stokes.|Stokes.|63 days, se, yellow.||||
Marada (XPH2527)|Asgrow.|Asgrow.|F1 hybrid, full season, uniform yellow type with attractive husk, flags and ears.|Bonanza, Gold Cup, and Iobelle. 1978.||northern corn leaf blight race 1; tolerance to leaf blight, maize dwarf mosaic virus B.|
Marcross 13.6|Connecticut Agric. Exp. Sta.||70 day maturity, Early Carmelcross class, yellow kernels. 1937.||||
Mariah|Seedway.|Seedway.|early yellow shrunken-2, high quality, excellent cold tolerance.|Northern Xtra Sweet. 1989.|||
Marketvee (VH 637)|Horticultural Research Institute, Vineland Station, Ontario, Canada.|Stokes Seeds.|F1 hybrid, late midseason, ears 16 rowed, 9', exceptional tip cover, good eating quality.|Gold Cup.|northern United States and Canada. 1968.||V664 x V574.
Marquis (625)|Crookham.|Crookham.|early shrunken-2 with good emergence and ear type.|Early Xtrasweet. 1989.|||
Marvel|Crookham.|Crookham.|mid-season, yellow shrunken-2 processor.|710 (Crisp N Sweet(TM)). 1994.||common rust.|
Marvelous (Cr8l02)|Crookham Company.|Crookham Company.|F1 hybrid, heterozygous sugary enhancer, deep kernels for processing, home garden or roadside stand use; very tender pericarp holding tenderness long after prime maturity.|Jubilee and Terrific.|wide. 1982.||Cr 279 x Cr 286.
Maverick|||yellow, sh2, late processor.||||
Max (HMX 8392S)|Ken Christensen.|Harris Moran.|85 day yellow shrunken-2 sweet corn; ear diameter is 1.8 inches, length is 7.5 inches, with 16-18 rows.||U.S. processing as well as fresh market. 2003.|good to rust, NLB, Stewart's wilt and MDMV.|F1 hybrid.
Maxigold (Golden Hybrid 61-3025)|Rogers Brothers|Rogers Brothers|hybrid, deep narrow kernel.|Jubilee.|northern United States.||
Maxim (HMX 03695)|T.Natti.|Harris Moran.|81 day maturity, relative maturity, yellow supersweet, very attractive ear with refined kernels and good tip fill, attractive husk, good eating quality.|Zenith. 1993.||stewarts wilt, southern leaf blight.|
Maygold Sweet (Tendergold)|E.May.|E.May.|good husk protection, superior rowing, sugary enhancer quality.|May Tendergold.||fusarium; tolerance to rust.|
Medallion (Hyb. 69-1689)|Rogers Brothers.|Rogers Brothers.|F1 hybrid, mid-early processing type especially suited for whole ear freezing.|NK51036.|wide. 1976.||
Medley (BC 2856)|L.Hansen.|Rogers.|mid-early bicolor containing the se gene in the heterozygous state; has an attractive ear with superior sweetness and tenderness.|Harmony. 1988.||tolerance to stewarts wilt.|
Megaton (HMX 1397)|Harris Moran.|Harris Moran.|indeterminate plant type; grape tomato; fishbone clusters of 8-10 fruit of 17-20 g, high brix.||U.S. 2003.||F1 hybrid.
Mellogold|Rogers Brothers Company.||82 day maturity, 2080 GDD, Carmelcross class, yellow kernels, 14 rows. 1952.||||
Mellogold White Silk|Rogers Brothers Company.||82 day maturity, Carmelcross class, yellow kernels, 14-16 rows. 1957.||||
Mellow Yellow (2387)|Ferry-Morse.|Ferry-Morse.|F1 hybrid, ears cylindrical, 16-20 rows with deep narrow kernels, good husk cover, and flags.||northwestern and midwestern United States. 1980.||
Melody (XPH 2642)|Asgrow.|Asgrow.|high yielding canning type.|Jubilee. 1988.||rust.|
Merit|Asgrow.||84 day maturity, 1807 GDD, Golden Cross Bantam class, yellow kernels, 16-20 rows. 1961.||||
Merlin|Stokes.|Stokes.|84 days, se, yellow.||||
Mevak (XPH 2532)|Asgrow.|Asgrow.|F1 hybrid, early yellow type with excellent quality for processing.|Reliance and Sugar Daddy. 1979.||tolerance to one or more races of bacterial wilt, common smut, and southern corn leaf blight.|
Michelle|Rogers Brothers Company.||82 day maturity, Carmelcross class, yellow kernels, 12-14 rows. 1963.||||
Midway|Asgrow.||86 day maturity, 1809 GDD, Golden Cross class. 1962.||||
Milk N' Honey|Stokes.|Stokes.|73 days, sh2, bicolor.||||
Miniature|Crookham Company.||82 day maturity, Spancross class, yellow kernels, 10 rows. 1950.||||
Miracle (Cr SE8030)|S.W. Marshall; Crookham Company.|S.W. Marshall; Crookham Company.|F1 hybrid, homozygous sugary enhancer endosperm, large ears.|Remarkable.|wide. 1982.||Cr120 x Cr109.
Missouri|Crookham.|Crookham.|main season yellow shrunken-2 processor.|SS Jubilee. 1996.|||
Monarch Advance (Hybrid 75703)|Northrup, King and Company.|Northrup, King and Company.|F1 hybrid, large eared Golden Cross type. 1963.||||
Monitor|Crookham.|Crookham.|mid-season processing hybrid; ear and plant characteristics should result in very good field yield and plant recovery.|Renown. 1992.||single gene resistance to common maize rust.|
Mont Blanc (HMX 0356 WS)|Tom Natti.|Harris Moran.|79 day maturity; white Sh-2 fresh market type; ear 7.75 to 8.25 inches long with 14 to 16 kernel rows; highly resistant to most major diseases.||U.S. 2003.||F1 hybrid.
Montecarlo (BSS 4273)|Rogers.|Rogers.|bicolor, shrunken-2 corn, 74 day maturity, 2nd early with good eating quality.|Top Notch. 1992.|||
Moonbeam (XP 709)|B.Long.|Agway.|late mid-season white type, bearing 7.5-8' ears with 16-18 rows of kernels; high level of cold tolerance.|Silver Queen. 1982.||stewarts wilt.|
Moonglow (WH 2639)|Joseph Harris Company.|Joseph Harris Company.|F1 hybrid, good quality, late, 87 day maturity, white, large, 14-16 rows ear; tall plant, 7-8'.|Silver Queen.|United States. 1971.|none.|
More (XPH 2652)|Asgrow.|Asgrow.|processing sweetcorn with attractive ears and small pustule rust resistance.|Jubilee. 1987.|||
Morning Star (S1208)|Sweet Corn Genetic Service.|O. and G.|hybrid, fast early, more tender and higher flavor than most of the early class, high vitality seed suitable for early planting.|Early Sunglow.|northern United States. 1973.|ear smut and tip blanking.|
Morning Sun|Northrup King.||72 day maturity, Marcross class, yellow kernels, 14 rows. 1957.||||
Mulligan|Crookham.|Crookham.|main season su1 hybrid.|Excellency. 1989.||rust, tolerance to Ht and stewarts wilt.|
