Name|Breeder|Vendor|Characteristics|Similar|Adaptation|Resistance|Parentage
Militia (SSC 1349)|Shamrock Seed Co.|Shamrock Seed Co.|medium wine-red oak leaf lettuce; it produces moderately broad, multi-lobed leaves with a wavy apperance and smooth leaf margins; smooth, pliable texture.|Armada.|U.S. lettuce growing regions. 2004.|downy mildew (pathotypes I, IIA, IIB, III, IV, V).|open pollinated.
Minetto (23IV-9)|Cornell Univ., Ithaca, N.Y.||small growing, slow bolting summer cultivar that will pack 24 to the carton if grown on good muck. Veg. Crops Mimeo. VC-122 June, 1964.||||
Mini-Green|W. Waycott and E.J. Ryder.|USDA Res. Sta., Salinas, CA.|iceberg type, heads size of a baseball, dark green color with solid heads, interior color is creamy yellow, takes heat well.||||
Mirage|Quali-Sel, Inc.|Quali-Sel, Inc.|F2 hybrid; exceptional bolt tolerance, uniformity for heading and ability to make heads in hot weather.|Oswego.|early fall planting in Arizona and California. 1979.|excellent tolerance to tipburn.|
Mission|Quali-Sel, Inc.|Quali-Sel, Inc.|open pollinated; short core length, frilly leaf margins, and solid heads.|Great Lakes Mesa 659.|Colorado and southern Salinas Valley. PVP Certificate No. 7900084. 1979.|none claimed.|
Misty Day|E.J. Ryder and W. Waycott.|USDA, ARS; Salinas, California.|crisphead type, dull, dark green outer leaves slightly more pale than Salinas, green color extends close to the core, leaf margins mildly undulate, moderately dentate, strongly ruffled, texture soft, surface crinkled or blistered, outer leaves broader than long, interior creamy yellow, heads firm to hard, flat ribs and butt, black seed.|||corky root; susceptible to bolting induced by high temperature, lettuce mosaic virus, big vein. 1991.|
Mohawk (PS 6386 MI)|Doug Sousa.|Seminis Vegetable Seeds-Petoseed.|Vanguard type crisphead, early maturity, sure heading, large head, large wrap, dark green color, bolt tolerant, plant late September to early October.|Vanguard.|desert southwest U.S. 1998.||open pollinated.
Mojave|Harris Moran.|Harris Moran.|crisphead type, very large frame, highly uniform, slow bolting, very dark dull green leaves.|var. Vanguard.||lettuce mosaic virus, downy mildew pathotype 3.|
Monolith (SSC 30375)|Shamrock Seed Co.|Shamrock Seed Co.||Winterhaven.|during winter in the desert Southwest. 2001.|big vein, downy mildew (races 3, 5).|open pollinated.
Montello|L. Sequeira.|Univ. Wisconsin.|75 days to maturity, large, dark green heads, highly tolerant to corky root, heat, and splitting; vigorous, widely adapted. 1978.||||
Montemar (E 9201)|Ferry-Morse Seed Co., Inc.|Ferry-Morse Seed Co., Inc.|earlier with uniform slightly smaller frame and larger grayer-green head than Calmar.|Calmar. 1971.|||
Monterey (67-345-4-6, 10, 13, 17)|USDA, Salinas, Calif.||early, uniform, crisphead type for mid and late summer.|Calmar.|central Coast valleys of California. 1973.|downy mildew; tolerance to tipburn.|USDA No. 8830 x Calmar F6.
Mor 109|Select Seed of California.|Petoseed.|crisphead type, large frame and head, thick dark green leaves, black seed.|Vanguard. 1985.||pink rib, tipburn, bolting, downy mildew California pathovar 3; tolerance to heat, frost.|
Morangold (XP3)|Moran Seeds.|Moran Seeds.|open pollinated; most concentrated of Calmar types, few days earlier with better color, head cover, higher yields than other Calmar types.|Cal K-60.|all seasons in California coastal valleys, fall plantings in desert areas. PVP Certificate No. 7600039. 1976.|tipburn and downy mildew.|selection from Cal K-60.
Moranguard|Moran Seeds.|Moran Seeds.|open pollinated; large heads, dark dull green color, slower bolting than Vanguard.|Vanguard.|desert and inland valleys for fall planting. 1969.||single-plant selection from Vanguard.
Mossberg (SSC 30387)|Shamrock Seed Co.|Shamrock Seed Co.||Pam's Island Cos.|all major lettuce growing regions. 2000.|big vein.|open pollinated.
Mt. Signal|Brinker-Orsetti.|Brinker.|crisphead type, large size, minimal cover.|Vanmax. 1990.|||
Murietta|Ferry-Morse.|Ferry-Morse.|crisphead type, attractive shape and butt appearance, excellent processed color and texture.|Vanguard.||tipburn, downy mildew pathotype 3.|
Mustang|Coastal.|Coastal.|crisphead type, medium to large frame and head, smooth ribs, black seed.|||downy mildew California pathovars 1, 2A, 3; big vein. 1994.|
Nancy||Seedway, Inc.|65 days to maturity, medium head, compact, good weight, smooth, rounded leaves, medium green color, excellent quality and texture and clean underside.||||
Navigator (G x 615)|Jodi Grossen.|Seminis Vegetable Seeds-Genecorp.|Vanguard type, dark green, good head formation.|Annie.|late fall, southwest U.S. 1998.||open pollinated.
Nevada||Vilmorin.|broad shiny leaves, crunchy texture, bright medium green.|Salvina, Masaida. 1991.||mildew R11, lettuce mosaic virus.|
New Dominion|Quali-Sel.|Synergene.|crisphead type, large frame and head, thick dull dark green and crisp leaves, large butt, mid-winter harvest in desert southwest United States, dark brown seed.|Vanguard. 1993.||bolting, tipburn; tolerance to frost.|
New Red Fire|||48 days to maturity, medium to large, dark red heads, red tinge, leaves ruffled with waxy margins, red loose leaf with full center, uniform head holds color well and slow bolting.||||
New York PW55|Pieters-Wheeler Seed Co., Gilroy, Calif.|Pieters-Wheeler Seed Co., Gilroy, Calif.|medium, early whirl type coverage.|small New York type.|northeast, midwest, and northwest. 1942.|tipburn.|continued selection since 1927 out of New York.
Nile (LM 2641)|Leen de Mos Vegetable Seeds.|Shamrock Seed Co.|green butter lettuce; 45-55 day maturity; medium head size; medium green color; smooth thick leaves; good shelf life.|Boston Bibb.|can be cultivated in U.S. if sown in proper season.|downy mildew.|open pollinated.
Niner|Asgrow.|Asgrow.|crisphead type, good heading ability, good dark green color, late Empire and early Merit slot in the desert southwest United States, and Empire slot in the San Joaquin Valley, California.|Merit. 1994.|||
No. 456 (Cornell 456, Imperial 456)|Cornell Univ., Ithaca, N.Y., and Hort. Field Station, USDA, La Jolla, Calif.||medium to small size, globular, exposed heads, frame leaves with glossy green color.|Great Lakes.|muck soils of New York, and adjacent states. USDA Circ. 881. 1951.|brown blight; some resistance to tipburn.|Imp. 152 x Brittle Ice, backcrossed to Imp. 152, selected for eight generations.
No. 660|Dessert Seed Co., El Centro, Calif.|Dessert Seed Co., El Centro, Calif.|very uniform, large head size, dark green foliage, good germination of seeds under warm climatic conditions.|Great Lakes. 1957.|||selection from Great Lakes.
North Pole||Cook's Garden.|pale green, very cold hardy, adapted for overwintering under cover; ideal size at onset of winter is 4 to 6 inches across.|Arctic King.|||
Oasis (XP 705)|Asgrow Seed Co.|Asgrow Seed Co.|crisphead of Mesa 659 type.||Arizona, California, and the eastern United States. 1972.|tolerance to tipburn.|
Optima|Vilmorin, S.A.|Vilmorin, S.A.|52 days to maturity, dark green Nancy type, thick leaves, larger and heavier.|||tipburn and bottom rot. 1995.|
Oroverde Great Lakes|Waldo Rohnert Co., Gilroy, Calf.|Aggler and Musser Seed Co.|holds dark green color through maturity, sweeter taste than regular Great Lakes.|Great Lakes.|western lettuce areas. 1954.||single-plant selection Regular Great Lakes.
Oswego (76-4)|Cornell Univ., Ithaca, N.Y.||slower seedstalk development than 456.|Cornell 456. Veg. Crops Mimeo VC-122 June, 1964.|||
Outback (144 725)|Tom McBride.|Seminis Vegetable Seeds-Asgrow.|taller Romaine that carries weight well; color and texture of leaf is very similar to current market standards.|Green Towers.|coastal California and desert southwest U.S. 1999.|CRR.|open pollinated.
Pace Setter (SSC 30415)|Shamrock Seed Co.|Shamrock Seed Co.|iceberg type with excellent uniformity; produces large, firm heads, rounded shape, smooth, flat butts; medium green heads; slightly blistered, crisp leaves; adapted for summer harvest; high tipburn tolerance.|Salinas.|California coastal area. 2001.||
Pacific|E.J. Ryder and Bert J. Robinson.|USDA, ARS; Salinas, California.|crisphead type, dull, medium-dark green leaves, leaf margins similar to Salinas, interior creamy yellow, heads firm to hard at maturity and rounded, well-covered, occasionally spiraled, butt is flat with broad-based overlapping leaves and large core, ribs less flat than Salinas, black seed.|Salinas. 1981.||big vein, downy mildew pathotype 1; susceptible to downy mildew pathotypes 2 and 3, lettuce mosaic and rib discoloration associated with high temperatures.|
Pacific Lakes|Ferry-Morse Seed Co., Mountain View, Calif.|Ferry-Morse Seed Co., Mountain View, Calif.|earliness; firm large heads.|Great Lakes.|general use. 1954.|tipburn.|selection from Reg. Great Lakes.
Paleto|Nunhems.|Nunhems.|dark green, well closed base.|||bolting. 1992.|
Palmaro|Nunhems.|Nunhems.|autumn and winter production.|||mildew, tolerant to lettuce mosaic virus. 1992.|
Palmetto|Select Seed of California.|Petoseed.|crisphead type, large frame and head, thick dark green leaves, black seed.|Vanguard. 1985.||pink rib, bolting, tipburn, downy mildew California pathovar 3; tolerance to heat, frost.|
Panther (GX 814)|Jodi Grassen.|Seminis-Genecorp.|Romaine with medium to dark green colored leaves, smooth leaf surface, tall plant, short core.|Green Towers.|west coast and southwestern U.S. 1999.|corky root.|open pollinated.
Paradise|Sakata.|Sakata.|crisphead type.|Salinas 88. 1994.|||
Parris Island COS|Clemson College Truck Expt. Sta., Charleston, S.C.|Ferry-Morse Seed Co.|tall, dark green.|Dark Green COS. Southern Seedsman. 1951.||mosaic.|PI 120965 x Dark Green.
Parthenon (SSC 1315)|Shamrock Seed Co.|Shamrock Seed Co.|very uniform and sure heading cultivar similar in production to Winterhaven; plant frame is large and offers good frost protection; produces large, heavy heads with a slightly savoyed leaf texture; heads have a nice, smooth shape and good color.|Colossus.|desert Southwest (USA) and winter production. 2004.|big vein.|open pollinated.
Passport (174261)|Seminis Vegetable Seeds.|Seminis Vegetable Seeds.|dark green mini sized romaine for open field cultivation; suitable for autumn, winter and spring production; good tipburn tolerance.|Pinokkio.|NAFTA. 2004.||open pollinated.
Patriot|Asgrow.|Asgrow.|crisphead type, medium size for summer harvest in coastal California, medium dark green, frame larger than Warrior.|Salinas, Warrior. 1991.||downy mildew pathotypes 1, 2, 3.|
Pennlake|Pennsylvania Agr. Expt. Sta., State College, and Pieters-Wheeler Seed Co., Gilroy, Calif.|Pieters-Wheeler Seed Co.|uniformity of heading, solidity, earliness.|Great Lakes.|eastern United States. Pa. Bul. 502, Suppl. 2. 1949.|some to tipburn, tolerant to heat.|Great Lakes x Imperial 847.
Phoenix|Dessert Seed Co., El Centro, Calif.|Dessert Seed Co., El Centro, Calif.|good head formation, dark green foliage, very smooth base, large head.|Great Lakes. 1957.|||selection from Great Lakes.
Pinecrest (29709)|Enza Zaden.|Enza Zaden.|||North America.||open pollinated.
Plato|Petoseed.|Petoseed.|cos type, medium green head, savoyed leaves, crisp, upright, impeccable quality.|||bolting, lettuce mosaic virus, tipburn. 1989.|
Pliant|Orsetti Seed Co.|Orsetti Seed Co.|||||open pollinated.
Premier Great Lakes|Pennsylvania Agr. Expt. Sta., State College, and the Pieters-Wheeler Seed Co., Gilroy, Calif.|Pieters-Wheeler Seed Co.|large, solid, head 10 days earlier than standard Great Lakes, uniform in heading.|Great Lakes.|eastern United States. Pa. Bul. 502, Suppl. 2. 1949.|tipburn, similar to that of Great Lakes.|line selection of Great Lakes.
Presidio|Asgrow.|Asgrow.|cos type, dark green blistered leaves, plant upright and compact with open heart, thick leaves.|Parris Island.|most lettuce growing areas. 1991.|corky root rot, lettuce mosaic virus, Bidens mottle virus, bolting.|
Primaverde Great Lakes|Waldo Rohnert Co., Gilroy, Calif.|Waldo Rohnert Co., Gilroy, Calif.|tolerant to tipburn, does not get large and puffy under high temperatures.|Great Lakes.|early fall and late spring desert areas and eastern areas. 1957.||Great Lakes.
Prime Time|Asgrow.|Asgrow.|crisphead type, large frame and head, thick dark green leaves, large butt, medium ribs, black seed.|Vanguard. 1993.||pink rib, tipburn, bolting, tolerance to frost.|
Prizeleaf||Burpee.|leaf type.||||
Progress|New Jersey Agr. Expt. Sta., New Brunswick, and Bureau of Plant Industry Station, USDA, Beltsville, Md.||white seed, early, dark green, thick leaved, heavily savoyed, crisphead lettuce of good flavor and high quality.||general. Southern Seedsman Reprint.|tipburn.|selection from cross of Imperial 44 with an unnamed hybrid.
Pybas No. 251 M.T.|Pybas Vegetable.|Pybas Vegetable.|crisphead type, large frame and head, medium leaf thickness, medium to dark green color, medium to large butt, slightly ribby, black seed.|Vanguard. 1992.||bolting, pink rib, tipburn, big vein, downy mildew California pathovar 3; tolerance to heat and frost.|
Quechan|Shamrock Seed Co.|Shamrock Seed Co.|crisphead type; 60-65 day maturity; produces large, medium green heads; large frame, heads larger than Empire, smooth ribs; uniform plant type and tolerance to tipburn and bolting.|Acacia, Empire.|Arizona, California. 1996.|bolting, pink rib, tipburn; tolerance to heat and frost.|open pollinated.
Ramona|University California, Davis|USDA, and University California, Davis.|crisphead type, firm, butt appearance good, seedstalk low, white seed.|||tipburn symptoms vary between none, less than a trace. 1978.|
Ramses (LM 9615)|Leen de Mos Vegetable Seeds.|Shamrock Seed Co.|green butter lettuce; 50-65 day maturity; produces medium heads, leaves are thick, medium green in color and smooth.|Boston Bibb.|can be cultivated in U.S. if sown in proper season.|downy mildew; tipburn.|open pollinated.
Rave|Johnny's Selected Seeds.|Johnny's Selected Seeds.|||||open pollinated. 2000.
Red Bull (PS 06515636)|Seminis Vegetable Seeds. |Seminis Vegetable Seeds. |very large looseleaf type; dark red with smooth leaf margin and smooth leaf surface; wide adaptation; tip burn and bolting resistant. |Red Chalte, New Red. |NAFTA, southwest coastal U.S.  PVP application #200500042.  2005.||open pollinated. 
Red Butterworth (169398)|Jim Waltrip.|Seminis-Petoseed.|suitable for spring, summer, and autumn harvest, resists bolting when stressed, heads are heavy, firm, green color, leaves are blistered.||wholesale and home garden. 2000.||open pollinated.
Red Coach 74|Quali-Sel, Inc.|Quali-Sel, Inc.|open pollinated; large frame and head size.|Vanguard.|midwinter and early spring harvest for Arizona and California. PVP Certificate No. 7400010. 1979.|none claimed.|
Red Coach 74A|Quali-Sel, Inc.|Quali-Sel, Inc.|open pollinated; bright green frame and wrapper leaves.|Vanguard.|late fall plantings for Arizona and California. PVP Certificate No. 7400024. 1979.|none claimed.|
Red Dawn|Leen de Mos Vegetable Seeds.|Shamrock Seed Co.|red oakleaf lettuce; 45-65 day maturity; medium to large heads; red leaf color; excellent shelf life.|Red Salad Bowl.|can be cultivated in U.S. if sown in proper season.|downy mildew.|open pollinated.
Red Embers||Brinker.|cos type, deep red color.|Deep Red. 1988.||bolting.|
Red Gem (LM 4965)|Leen de Mos Vegetable Seeds.|Shamrock Seed Co.|red Lolla Rossa lettuce; 45-65 day maturity; medium sized heads; deep red color; very frilled leaves; synonym is Impuls.|Lolla Rossa.|can be cultivated in U.S. if sown in proper season. 1997.||open pollinated.
Red Great Lakes|Dessert Seed Co., El Centro, Calif.|Dessert Seed Co., El Centro, Calif.|outer leaves turn red, firm head, good quality.|Great Lakes.|southwest U.S. 1959.||Great Lakes.
Red Green|Leen de Mos Vegetable Seeds.|Shamrock Seed Co.|red Lolla Rossa lettuce; 45-65 day maturity; medium sized heads; deep red color; very frilled leaves.|Lollo Rossa.|can be cultivated in U.S. if sown in proper season. 1997.||open pollinated.
Red Grenoble|Vilmorin.|Cook's Garden.|shiny, wine red leaves, vigorous grower, resistant to adverse conditions, can be cut young or left to head up; Batavia type. 1932.||||
Red Romaine (COS)|Dessert Seed Co., El Centro, Calif.|Dessert Seed Co., El Centro, Calif.|very tender, sun red, outer leaves. 1950.||||selection out of an introduction from Africa.
Red Rustler|Leen de Mos Vegetable Seeds.|Shamrock Seed Co.|red loose-leaf lettuce, 45-65 day maturity, medium large heads; deep red leaf color; very frilled leaves.|New Red Fire.|can be cultivated in U.S. if sown in proper season.||open pollinated.
Red Sails|Seminis Vegetable Seeds-Petoseed.|Seminis Vegetable Seeds-Petoseed.|45 days to maturity, fast growing, heat-tolerant and slow to bolt, open heads up to a foot across, deepens in color as they mature, bronze-red leaves, holds color and sweetness in hot weather. 1986.||||
Red Salad Bowl|Dessert Seed Co., El Centro, Calif.|Dessert Seed Co., El Centro, Calif.||Saladbowl, but red color.|U.S.||out of Saladbowl.
Red Salad Trim (COS)|Dessert Seed Co., El Centro, Calif.|Dessert Seed Co., El Centro, Calif.|very sow to bolt, very sweet, dark red, can be used for ornamental plant, also good to eat.||United States.||out of Red Romaine.
Red Sceptre|Asgrow.|Asgrow.|leaf type, bright red tinge to outer leaf area.|Prizehead. 1987.||bolting.|
Red Velvet|Leen de Mos Vegetable Seeds.|Shamrock Seed Co.|red butter lettuce; 45-65 day maturity; medium heads; deep red outer leaf color; blistered leaf texture; yellow green inner leaves.|Merveille de 4 Saisons, Salinas.|can be cultivated in U.S. if sown in proper season. 1997.||open pollinated.
Red Vogue|Sakata.|Sakata.|butterhead type, red.|Butter Red Leaf. 1990.|||
Redhead (XP 438)|Asgrow Seed Co.|Asgrow Seed Co.|open pollinated; leaf lettuce with very intense uniform red color on the outer half of leaf.|Prizehead and Ruby. PVP Certificate No. 9000095. 1981.||good level of heat tolerance.|
Redina|Enza Zaden.|Enza Zaden.|reddest cultivar of Grand Rapids type, color is intense candy red, green butt, pliable, non-brittle ribs, slow to tipburn; red leaf. 1995.||||
Redleaf (XP 438)|Asgrow Seed Co.|Asgrow Seed Co.|open pollinated; red color is more intense and less dispersed compared to Prizehead with some red color extending into the surface layers of the petioles and stems.|Prizehead.|wide. PVP application pending. 1980.|none claimed.|
Redondo|Synergene.|Synergene.|crisphead type, moderate, large frame and head, excellent size and texture for wrap or bulk harvest, thick crisp dark glossy green wide wrapper leaves, smooth ribs, small core, white seed.|Vanguard-Empire. 1992.||bolting, tipburn; tolerance to heat.|
Regiment (SSC 30391)|Shamrock Seed Co.|Shamrock Seed Co.||Lollo Rossa.|all lettuce production regions. 1999.|downy mildew.|open pollinated.
Reine des Glaces|Vilmorin.|Cook's Garden.|deeply notched leaves and a convoluted head of frosty green; best results from spring plantings; Batavia type. 1883.||||
Remington (SSC 30474)|Shamrock Seed Co.|Shamrock Seed Co.||Pam's Island Cos.|all major lettuce growing regions. 2001.||open pollinated.
Rhapsody (SSC 30390)|Shamrock Seed Co.|Shamrock Seed Co.||Baja.|California, Arizona, and other butter lettuce production regions.|downy mildew.|
Rico|Synergene.|Synergene.|crisphead type, large to very large frame, large head, thick crisp dark green leaves, medium large butt, smooth ribs, white seed, early plantings, excess fertilizer and water may promote extra large, wild, poorly headed plants, holds well under very cold, wet conditions and repeated frosts.|||bolting, downy mildew California pathovar 1, frost; tolerance to heat. 1989.|
Ridgemark II (GX 607)|Debbie Mitchell.|Seminis Vegetable Seeds-Genecorp.|grayish green color, good bolting tolerance, flat butt, smooth petioles.|Raider.|coastal areas of California. 1997.||F1 hybrid.
Rio Verde|Shamrock.|Shamrock.|crisphead type, medium to large frame and head, leaf color darker than Empire, smooth ribs and butt. 1995.||||
Rita|University California, Davis.|USDA, and University California, Davis.|crisphead type, medium green, leaf margins of wrapper leaves have a smooth cabbage-like appearance, head size is 24, solid, good butt, smooth, large cores, low seedstalk.|||possibly tipburn, probably contains PI 91532, downy mildew resistant Lactuca serriola introduction from Russia. 1978.|
Rolina|Enza Zaden.|Enza Zaden.|||||
Romulus|Petoseed.|Petoseed.|cos type, medium green color, slightly savoyed leaves, good yields.|||lettuce mosaic virus, corky root rot. 1989.|
Rosa|Arco Seed Co.|Arco Seed Co.|open pollinated; red head lettuce. 1981.||||
Rosalita||Johnny's.|cos type, deep red on inner exposed leaf surfaces, green outer base, early maturity, spring, fall, and winter crops.|Rouge D Hiver.|||
Rossada (21504)|Enza Zaden.|Enza Zaden.|||North America. 1997.||open pollinated.
Rosseto (G x 915)|Debbie Mitchell.|Seminis Vegetable Seeds-Genecorp.|medium to dark red Lolla Rossa.|no cultivar like it.|U.S.||open pollinated.
Rougette du Midi|Vilmorin.|Cook's Garden.|also known as Red Montpelier; red butterhead type for baby lettuce or off-season covered crops; not recommended for summer. 1842.||||
Royal Green|Royal Sluis B.V.|Royal Sluis B.V.|45 days to maturity, darker green version of Grand Rapids, very uniform, green leaf.|||tipburn. 1988.|
Royal Oak Leaf|W. Atlee Burpee Co.|W. Atlee Burpee Co.|open pollinated; larger rosette with darker green leaf color than Oak Leaf.|Oak Leaf.|wide. PVP Certificate No. 7800009. 1978.|heat and tipburn.|Oak Leaf x Burpee Bibb.
Royal Red|Breeder and|Royal Sluis B.V.|45 days to maturity, deep red version of Grand Rapids, larger frames than Red Rapids but not as large as Red Sails, red leaf.|||tipburn. 1988.|
RS 0254|Royal Sluis America.|Petoseed.|crisphead type, very large frame and head, thick dark green leaves, smooth ribs, black seed.|Vanguard. 1994.||pink rib, tipburn, big vein, downy mildew California pathovar 3, frost; tolerance to heat.|
RS 0319|Royal Sluis America.|Petoseed.|crisphead type, large frame and head, thick dark green leaves, smooth ribs, black seed.|Vanguard. 1994.||bolting, pink rib, tipburn, big vein, downy mildew California pathovar 3, frost; tolerance to heat.|
Rubra|Arco Seed Co.|Arco Seed Co.|Red Cos Lettuce. 1981.||||
Ruby|USDA, Beltsville, Md.||intense red color that holds under conditions where color fades in other red cultivars.|Prizehead.|wide. 1957.||Prizehead x complex hybrid.
Sahara (GS 06511294)|Seminis Vegetable Seeds-Genecorp.|Seminis Vegetable Seeds-Genecorp.|Iceberg type, suitable for high temperature regions, large frame, medium green with an outstanding bolting tolerance; best early seson planting in Huron on August 13-25, Yuma on September 5 to 20, spring or summer market on June 1 to September 1; Chile on December 1 to January 30.|Sun Devil, Beacon, Light House, Valley Green.|Desert Southwest U.S. and Huron, California. 2002.||open pollinated.
Saguaro|Harris Moran.|Harris Moran.|cos type, very large frame.|Parris Island Cos.||lettuce mosaic virus, corky root rot.|
Salad Bibb (HXP 3550)|Dr. Hasib S. Humaydan. Harris Moran Seed Co.||open pollinated; butterhead type lettuce with multiple disease resistance.|Summer Bibb.|northeast, midwest and southern United States. PVP No. 8500060. 1985.|lettuce mosaic virus, broad bean wilt virus and downy mildew.|
Salad Bowl|Plant Industry Sta., USDA, Beltsville, Md.||heavily lobed leaves, very slow bolting, high quality, high in vitamins A and C.|Oak Leaf.||tipburn and high temperatures.|a complex hybrid.
Salinas|E.J. Ryder.|USDA, ARS; Salinas, California.|crisphead type, dull green outer leaves, leaf margins scalloped or wavy, texture soft, creamy interior, firm to hard at maturity, spherical, slightly bald on top, adequately covered, bottom slightly flattened with flat ribs, leaves broad at base, core diameter medium to large, black seed.|||tipburn; susceptible to downy mildew V8, lettuce mosaic, western yellows, and turnip mosaic viruses; Sclerotinia; sensitive to ethylene, russet spotting and pink rib. 1975.|
Salinas 88|E.J. Ryder.|USDA, ARS; Salinas, California.|crisphead type, dull, dark green outer leaves, heads firm to hard at maturity and well rounded, green pigmentation extends close to core, interior creamy yellow, flat butt and ribs, large core, leaf surface slightly crinkled, outer leaves are broader than long, black seed.|Salinas. 1988.||tipburn, tolerance to lettuce mosaic virus; susceptible to big vein and corky root.|
Salmar (E8248)|Ferry-Morse Seed Co.||open pollinated; very smooth butt.|Salinas.|spring harvest on the central coast of California. PVP application pending. 1981.|downy mildew.|
Salverde|Dr. G. Emery.|Ferry-Morse.|crisphead type, slightly larger head, tighter wrappers and more serrated leaf margins than Salinas.|Salinas. 1988.||downy mildew.|
Sangria||Vilmorin.|butterhead type, first butterhead resistant to bolting, cropping spring, summer, and autumn, intensive red color in spring, brownish red in summer, heavy heads 450-650 g well shaped, no off shoots.|Merveille des 4 Saisons. 1987.||bolting, Bremia R11, lettuce mosaic virus.|
Santa Fe|W. Atlee Burpee Co.|W. Atlee Burpee Co.|||||
Santans (SSC 30473)|Shamrock Seed Co.|Shamrock Seed Co.||Vanguard.|Yuma, Arizona and Imperial Valley. 2001.||open pollinated.
Sea Green|E.J. Ryder.|USDA, ARS; Salinas, California.|crisphead type, dull green leaves, interior is creamy, heads firm and well formed, core diameter medium to large, low to medium stem.|||big vein; susceptible to downy mildew, lettuce mosaic and Sclerotinia. 1981.|
Sedona|Royal Sluis America.|Petoseed.|crisphead type, large frame and head, thick dark green leaves, smooth ribs, black seed.|Vanguard. 1991.||bolting, pink rib, tipburn; tolerance to heat and frost; susceptible to big vein; downy mildew California pathovar 3.|
Sentry (SSC 30399)|Shamrock Seed Co.|Shamrock Seed Co.||Lollo Rossa.|all lettuce Production regions. 1999.|downy mildew.|open pollinated.
Sequoia|Shamrock Seed Co.|Shamrock Seed Co.|Crisphead type; maturity is 90-110 days; large, dark green heads; extremely good in cool weather.|Pybas 251.|California central coast. 1996.||open pollinated.
Shilo|Asgrow.|Asgrow.|crisphead type, mid-winter desert conditions in California and Arizona, large head and frame with excellent dark green color.|Kofa. 1993.|||
Shogun|Haruo Sakamoto.|Ferry-Morse.|crisphead type, slightly gray-green color, soft leaves, good wrappers.|Calmar. 1983.||downy mildew, common strain).|
Sure Shot (PX 06512772)|Seminis Vegetable Seeds-Petoseed.|Seminis Vegetable Seeds-Petoseed.|very attractive head, minimal ribbyness, medium dark exterior cover and wrap with a short core; uniform round shape and flat bottom makes it suitable for fresh, cello, or process type; dense interior with minimal space between internodes makes this cultivar heavy and firm.|Trojan, Jupiter, Big Ben, Pybas 251.|Southwest Coastal California. 2002.|downy mildew, big vein, corky root rot.|open pollinated.
Sicily (GX 923)|Seminis Vegetable Seeds-Genecorp.|Seminis Vegetable Seeds-Genecorp.|spring mix, red frilly type, triple red Rossa type with excellent texture and very frilly leaf margin.|Lolla Rossa.|California coast and cooler climate planting conditions. 2002.||open pollinated.
Sierra||Vilmorin.|Batavia type, red, cropping in spring, summer and autumn, upright form and large size.|Rossia, Canasta. 1988.||bolting, Bremia R11, tipburn.|
Signal|T.W. Whitaker and J.D. McCreight.|USDA, Agric. Res. Stn.; Salinas, California.|cos type, leaves upright, cap over the head rather than remaining open, head tapered slightly towards the butt, results in a 'blocky' appearance, sweet flavor, firm, uniform. 1980.||||
Simpson Elite|Petoseed.|Petoseed.|leaf type, bright yellow green looseleaf, excellent uniformity and leaf quality.|Black Seeded Simpson. 1993.||bolting.|
Simpson Elite|Twilley Seeds.|Twilley Seeds.|45 days to maturity, slow bolting, medium light green, leaves are attractive, broad and crumpled with curled outer leaf margins. 1998.||||
Siskiyou|Doug Sousa.|Seminis Vegetable Seeds-Petoseed.|medium green, blistered leaf, Romaine, open plant habit, good internal blanching.|Green Towers.|coastal California. 1999.|corky root, LMV.|open pollinated.
Skyline|Asgrow.|Asgrow.|crisphead type.|Ithaca 989.|northeast U.S, Canada. 1993.|bolting.|
Sky/Line|Orsetti Seed Co. |Orsetti Seed Co. |||U.S.  2005.||
Slider (G x 818)|Jodi Grossen.|Seminis Vegetable Seeds-Genecorp.|medium sized Romaine, narrow base and wide mid-section, well suited for hearts due to torpedo shape.||Florida. 1999.|corky root.|open pollinated.
Slobolt|Bureau Plant Industry Station, USDA, Beltsville, Md.||slow bolting Grand Rapids type.||wide. Southern Seedsman. August, 1945.|high temperatures and tipburn.|Giant Summer x Grand Rapids.
Snappy (G x 817)|Jodi Grossen.|Seminis Vegetable Seeds-Genecorp.|medium sized Romaine, very bright green leaves, late closing.|no cultivar like it.|Florida. 1999.|corky root.|open pollinated.
Sniper (PS 3879)|Doug Sousa.|Seminis Vegetable Seeds-Genecorp.|Large heading dark green crisphead lettuce, large frame to provide good head protection.|Sharp Shooter.|Coastal California. 1999.|corky root.|open pollinated.
Snowbird|Ferry-Morse.|Ferry-Morse.|crisphead type, large frame and head, medium thick dark olive green leaves, large butt, slightly ribby, black seed.|Vanguard. 1988.||slight bolting, pink rib, tipburn, big vein, downy mildew California pathovar 3; tolerance to frost.|
Sonora|Harris Moran.|Harris Moran.|crisphead type, very large frame, dark green glossy leaves.|Vanguard.||bolting, lettuce mosaic virus, downy mildew pathotype 2.|
Spartan Lakes|Michigan St. Agric. Exp. Sta.|Michigan Agric. Exp. Stn., Michigan State University, East Lansing.|crisphead type, early maturity, small size, dark green color, strong butt structure.||Michigan mucklands. 1968.|bolting.|
